Date,Total_KW,DNI(KWH),Energy_conversion
2018-01-16,636.2797085940999,3.635,10.467487566074832
2018-01-17,91.30510716005,6.373,0.8567417822197411
2018-01-18,88.3794708437,6.384,0.8278607908216122
2018-01-19,97.9083958981,3.093,1.8929485524772323
2018-01-20,618.91100863031,6.078,6.089285086768899
2018-01-21,583.6917354392023,0.0,0.0
2018-01-22,365.63665053801003,3.065,7.13375251058403
2018-01-23,362.54789207880003,0.20199999999999999,107.32794408399191
2018-01-24,71.43435750609,1.446,2.9541847055554764
2018-01-25,624.78995312372,6.642,5.625148103660506
2018-01-26,611.514646054,3.694,9.899397592844696
2018-01-27,102.007621705945,6.998,0.8716807984986078
2018-01-28,86.3079907462,1.216,4.244399227040074
2018-01-29,100.545571121409,6.932,0.8673675827760815
2018-01-30,55.311966799326,1.032,3.2050750218932857
2018-01-31,49.9132201578,0.19,15.709442889834843
2018-02-01,106.71040468709,7.45,0.8565432353595857
2018-02-02,103.53986222809999,5.2669999999999995,1.1755552890007577
2018-02-03,46.48539692838,0.355,7.830454781279333
2018-02-04,68.02318653858,4.091,0.9943202596685606
2018-02-05,79.9838546297358,1.676,2.853823508540035
2018-02-06,74.34906616827601,4.27,1.0412294387797507
2018-02-07,50.19105764046088,3.706,0.8098782350651634
2018-02-08,37.571956060656696,1.5270000000000001,1.4713756483817204
2018-02-09,116.729237145073,3.172,2.200621055876552
2018-02-10,48.0696051504257,3.3320000000000003,0.8627090570195911
2018-02-11,69.8826352510458,5.986,0.698122052078219
2018-02-12,125.18790140375401,5.581,1.341371677095534
2018-02-13,35.2774518403275,4.66,0.45269957454109205
2018-02-14,8.265075371089,6.136,0.08054902034269618
2018-02-15,66.3906770132,2.674,1.4847197642542214
2018-02-16,620.4881730522001,8.926,4.156955934470521
2018-02-17,573.5062376755001,3.018,11.363646251766326
2018-02-18,124.8272086,6.416,1.1634392173997656
2018-02-19,24.0576844083039,0.139,10.349939676889857
2018-02-20,20.77224262618,0.157,7.911931701226369
2018-02-21,98.4308566652,3.5429999999999997,1.6613414775185602
2018-02-22,444.9490698916,0.045,591.2846230349662
2018-02-23,520.0076278234,1.9,16.366465849616414
2018-02-24,45.954117131400004,0.19,14.463374159114338
2018-02-25,140.88112456480002,7.589,1.1101126516574011
2018-02-26,145.9875868804,8.241,1.0593386337088553
2018-02-27,135.287724312,7.401,1.0931173379232266
2018-02-28,48.35081563565,0.6709999999999999,4.309035577520225
2018-03-01,481.7083006552,8.536999999999999,3.37425300997918
2018-03-02,482.43235113509996,5.399,5.343451736757062
2018-03-03,154.64463448461998,8.776,1.0537486645213918
2018-03-04,151.36546831632,7.954,1.1379941188694014
2018-03-05,8.548064713666,0.022,23.23506629246388
2018-03-06,508.65188529447,0.824,36.91409641495674
2018-03-07,642.617050731,7.605,5.053029359385702
2018-03-08,545.9750554867,8.985,3.633737200656266
2018-03-09,540.9746356703,5.287,6.118801832325489
2018-03-10,114.7698906694,2.6479999999999997,2.591843547741953
2018-03-11,132.56283653816,4.959,1.5985509226265036
2018-03-12,168.37963798499,9.165,1.0986412407794937
2018-03-13,474.4867185641,8.789,3.2283706579030333
2018-03-14,618.53709809388,9.28,3.9858098092975602
2018-03-15,160.95155944101,7.382,1.3038269192489367
2018-03-16,125.1442591387,1.71,4.376365810978835
2018-03-17,91.86917608339,2.533,2.1688695279040244
2018-03-18,169.7376050634,4.848,2.0936990421617288
2018-03-19,492.3874164913,4.149,7.096795748577766
2018-03-20,641.0755474272,1.139,33.6576882243711
2018-03-21,171.54733162048,9.471,1.0831458145177546
2018-03-22,153.8724485896,2.12,4.34034047985287
2018-03-23,86.24478738439,1.044,4.940047815930998
2018-03-24,238.8168331570979,0.048,297.5243349243757
2018-03-25,44.025893973047914,8.771,0.3001634909989029
2018-03-26,394.53709139655,0.942,25.045847455390685
2018-03-27,589.23353661872,1.2630000000000001,27.898631585079293
2018-03-28,111.796871792383,5.6819999999999995,1.1765955936986283
2018-03-29,148.01607395952,4.894,1.8086049326849865
2018-03-30,167.36764133732,5.676,1.7633068895449715
2018-03-31,151.0395431343,3.678,2.45571370386042
2018-04-01,68.0432031916,0.429,9.484757975690528
2018-04-02,362.71011168398013,1.819,11.924104114349863
2018-04-03,400.65466705312,0.05,479.1803463036269
2018-04-04,201.910459834051,9.818999999999999,1.2296750269977856
2018-04-05,106.2250884003,1.062,5.981379801411035
2018-04-06,90.90842099205,1.603,3.391324813293433
2018-04-07,203.33274313561,10.337,1.1762823995103104
2018-04-08,285.558393475853,0.14900000000000002,114.60602691420773
2018-04-09,292.8142524113506,0.9,19.455773320134256
2018-04-10,145.050557617816,6.434,1.3481466643890867
2018-04-11,112.29359697773,3.0749999999999997,2.1837789158072654
2018-04-12,159.84747453288,5.104,1.872810815736874
2018-04-13,338.18117952298,1.297,15.592230769696231
2018-04-14,595.09988882072,0.004,8896.69440605053
2018-04-15,337.14746402943,0.426,47.3270128210537
2018-04-16,121.14193200484,1.566,4.625956379646957
2018-04-17,215.09932786785998,9.528,1.3500072481862082
2018-04-18,26.05853454093,0.067,23.258086491682715
2018-04-19,254.155026101,9.918,1.532404413159051
2018-04-20,206.6190301045,6.503,1.9000076954673013
2018-04-21,333.45748351081,0.646,30.86787591390606
2018-04-22,528.8365607325,3.6149999999999998,8.748064287251815
2018-04-23,164.75773616697,4.635,2.12566525011077
2018-04-24,200.5197427304,7.887,1.5203518022945688
2018-04-25,203.3012429049,8.08,1.5046222104334144
2018-04-26,227.1659414357,6.728,2.019091644379853
2018-04-27,170.0580750022,7.273,1.3982423969941313
2018-04-28,227.8018766283,10.674,1.2762298387434137
2018-04-29,216.64237938850002,10.582,1.2242622409890014
2018-04-30,206.5607760807,8.841,1.3971571623300831
2018-05-01,88.32477280782,1.433,3.6858285862174696
2018-05-02,118.0937221575,1.947,3.6271010499265053
2018-05-03,91.88201598570001,1.079,5.092228300385554
2018-05-04,200.4370260499,8.132,1.4739385433360466
2018-05-05,209.3138433625,8.104,1.5445334390588665
2018-05-06,341.2517809562,8.745000000000001,2.3335327917767072
2018-05-07,629.046956454,10.258,3.667069711790128
2018-05-08,654.2275186894,4.305,9.087709742945107
2018-05-09,464.0945058529,7.376,3.7625676261062857
2018-05-10,475.4923347173,7.177,3.9618622303923354
2018-05-11,475.61791052030003,0.288,98.75623131681785
2018-05-12,67.19499423471,0.292,13.7610909415192
2018-05-13,235.49924592549002,0.189,74.5120500056525
2018-05-14,504.866201268,2.259,13.364689148404636
2018-05-15,183.415808636498,5.932,1.8489893849182246
2018-05-16,208.0443560316353,10.187,1.2212608290251725
2018-05-17,206.0394739048,4.399,2.800884922367989
2018-05-18,136.96161769245,2.636,3.1070787904325514
2018-05-19,162.42559468019,5.593,1.7366345682801876
2018-05-20,101.91696946569,0.377,16.166051070932006
2018-05-21,70.15288456467,0.157,26.7205058841429
2018-05-22,188.78930331131,4.637,2.4346642755134758
2018-05-23,202.95814362787,5.696,2.13076373531958
2018-05-24,229.1698266019,6.355,2.156456374075878
2018-05-25,148.04137364374,2.653,3.336911214985171
2018-05-26,202.34090792944,8.973,1.3484809700904843
2018-05-27,429.7773158251,8.071,3.18430704167504
2018-05-28,558.3661172601,6.607,5.053747565695182
2018-05-29,318.09899090673,5.125,3.711651713958979
2018-05-30,627.6395814064,5.434,6.907000467165948
2018-05-31,609.3753336504,4.263,8.548075188798736
2018-06-01,194.9191691512,9.983,1.1675951323930305
2018-06-02,144.7491976139,2.75,3.1476197852952614
2018-06-03,404.96367872995,11.322000000000001,2.138906093996611
2018-06-04,397.6610469102,11.151,2.1325441498727447
2018-06-05,247.55777202032002,9.837,1.5049174896321782
2018-06-06,155.6400507171,2.489,3.739342644898129
2018-06-07,200.24212933972,5.546,2.159108091460718
2018-06-08,204.98000505071,7.429,1.6499847737891495
2018-06-09,156.88139617871,3.091,3.035087639430425
2018-06-10,298.20059270856,1.667,10.697238972007423
2018-06-11,325.0080711502,1.3599999999999999,14.290717470746529
2018-06-12,155.71110919744,4.6739999999999995,1.9921850913360657
2018-06-13,241.3739318483,9.996,1.4439857680150845
2018-06-14,38.889491747908,0.453,5.13372807029009
2018-06-15,379.02105239035,9.922,2.2843513680310847
2018-06-16,402.4929885371,7.904999999999999,3.044775247982636
2018-06-17,226.9294731068,8.788,1.5441861464603364
2018-06-18,221.2472269517,9.001,1.4698935011553094
2018-06-19,79.19534116227,0.704,6.727067264629684
2018-06-20,130.43520750788,1.716,4.545444352603394
2018-06-21,59.929092315432996,1.367,2.6216093708067585
2018-06-22,80.05065312489272,0.632,7.574371405622751
2018-06-23,115.53688619369,3.238,2.1337454584650377
2018-06-24,403.7974132098,5.026,4.804407580920669
2018-06-25,319.84387940643,2.852,6.70636703801934
2018-06-26,138.44687482335002,2.565,3.2277105573137015
2018-06-27,201.6198752819,8.24,1.4632041540589027
2018-06-28,129.41865616699,4.728,1.6368851677715945
2018-06-29,222.95081737848,10.309,1.2932763169184764
2018-06-30,419.18550679621,9.594,2.6127950215820777
2018-07-01,506.66149376600004,6.061,4.998876536406207
2018-07-02,373.51757781644,11.602,1.9252049908780762
2018-07-03,406.026012514143,7.985,3.0407291179868143
2018-07-04,305.25642956428,8.298,2.1998353928243493
2018-07-05,200.090616000276,7.324,1.6337183270582816
2018-07-06,387.89153637096,11.163,2.0779168949349427
2018-07-07,600.8691540502,11.153,3.2217141385657784
2018-07-08,452.4039955751,11.558,2.340682656215194
2018-07-09,218.105510416365,10.275,1.2693564757557947
2018-07-10,198.9303097431766,8.411999999999999,1.4141663213056275
2018-07-11,223.471261150781,9.767,1.3682305638909755
2018-07-12,465.3754264727,7.685,3.6212488538622685
2018-07-13,783.97829066651,6.84,6.854041510645565
2018-07-14,382.34882094555,1.803,12.681272178984097
2018-07-15,153.11942115099998,2.669,3.430682287047271
2018-07-16,217.98763263815,10.333,1.2615492824952406
2018-07-17,197.0998075255,6.971,1.6907909430863215
2018-07-18,215.58612854888,6.559,1.9655404149009492
2018-07-19,92.82021055599,1.756,3.1609442271348844
2018-07-20,282.5053600555,1.7610000000000001,9.593258157760937
2018-07-21,491.39556391536,6.313,4.6547272458461055
2018-07-22,423.08948985079996,2.3680000000000003,10.684380211026168
2018-07-23,687.2549606258,7.142,5.754357408080298
2018-07-24,216.71523330359,10.438,1.2415692349402636
2018-07-25,406.6804785164,7.284,3.3387368010443432
2018-07-26,540.99428507841,9.105,3.5531334778305528
2018-07-27,374.275408064,8.442,2.65121372941513
2018-07-28,469.33989609313,2.606,10.76990461294181
2018-07-29,315.472437488,3.554,5.308145189495887
2018-07-30,579.4275400312,5.585,6.204042313553446
2018-07-31,552.132263628,5.905,5.5914187586200965
2018-08-01,425.26469255070003,8.275,3.073195014591391
2018-08-02,626.8410155005,10.604000000000001,3.5349760995901374
2018-08-03,195.8552291884,7.007,1.6714825587320865
2018-08-04,149.36448318109998,2.1950000000000003,4.0692241314448525
2018-08-05,158.53339583437,2.935,3.2300664155189827
2018-08-06,359.10186120779997,2.739,7.840150855156583
2018-08-07,473.67164374782,1.185,23.90329831761422
2018-08-08,399.7876207535,7.319,3.2664528257458705
2018-08-09,560.1645683641,9.175,3.6509707848566695
2018-08-10,164.6245996759,6.145,1.602033672235278
2018-08-11,173.56058083343999,7.519,1.3803518619601856
2018-08-12,162.89062179462002,6.529,1.4919291788769227
2018-08-13,429.0908976208,7.454,3.4423791991553276
2018-08-14,571.1907023716,2.28,14.981147429049527
2018-08-15,189.37937733848,1.445,7.837248773914514
2018-08-16,164.1645456898,2.266,4.332297369297408
2018-08-17,151.66182542667,5.079,1.7856521518438335
2018-08-18,166.9480887619,6.615,1.5092125168612587
2018-08-19,151.9633698953,2.654,3.4240239409425297
2018-08-20,309.20020788384,0.325,56.892525341737176
2018-08-21,496.9358041368,2.838,10.470964639215499
2018-08-22,202.7214410109,9.165000000000001,1.3227141841502
2018-08-23,191.2178883508,8.023,1.4252482652574179
2018-08-24,31.5521387444,0.419,4.503120571536427
2018-08-25,179.12697343886,8.407,1.2741446529209342
2018-08-26,106.70340205992,2.16,2.9540871984385637
2018-08-27,93.25565054703,2.449,2.2771160600643623
2018-08-28,120.930256554,1.641,4.406818749656657
2018-08-29,190.8665721626,9.13,1.2501378137626682
2018-08-30,175.1127557774,6.362,1.6459737820213631
2018-08-31,138.93458454678,2.424,3.427492764259039
2018-09-01,122.27575461527,1.151,6.3527801127008185
2018-09-02,137.3280542885,2.5100000000000002,3.271781864344088
2018-09-03,125.9108401582,1.133,6.645566486860368
2018-09-04,163.34308312852,6.05,1.614522751709245
2018-09-05,27.84591637916,0.01,166.51766410022424
2018-09-06,353.6862104856,0.312,67.78948416757709
2018-09-07,443.37232311914,0.06999999999999999,378.76455854527904
2018-09-08,107.9677557095,1.799,3.5889028799491687
2018-09-09,217.96845157709998,9.715,1.3416821116707305
2018-09-10,227.9676356712,9.636,1.414735329493023
2018-09-11,437.0039049345,8.846,2.9541815267114266
2018-09-12,568.48257363376,9.157,3.712468158830264
2018-09-13,434.1308414724,8.086,3.210596281870031
2018-09-14,850.5727288200001,7.688,6.616020997867343
2018-09-15,589.57918132633,8.057,4.375901840857429
2018-09-16,164.19899859080002,8.935,1.0989419262424434
2018-09-17,141.90293609801,5.863,1.4473390597035662
2018-09-18,543.240344176,1.155,28.12605533416302
2018-09-19,1406.6428996829002,1.7320000000000002,48.56627180065372
2018-09-20,151.9050240265,5.749,1.580078357192048
2018-09-21,121.651089247,2.466,2.9499980235796452
2018-09-22,174.4559749164,9.417,1.1078273252358661
2018-09-23,199.948217034,9.369,1.276212788560819
2018-09-24,552.5968577901,5.259,6.283534958688166
2018-09-25,635.4031771055,1.1239999999999999,33.805072071132884
2018-09-26,163.62124131070001,7.943,1.2318389041482531
2018-09-27,168.2718617317,6.098,1.6501479152582372
2018-09-28,22.81773012621,0.015,90.96618378914637
2018-09-29,25.8167545623951,0.164,9.413618486264344
2018-09-30,56.79563751095,0.041,82.83805958957007
2018-10-01,47.9311229706,0.862,3.3251338621603708
2018-10-02,68.15606037378,0.19,21.451105231300406
2018-10-03,143.2414079486,6.634,1.291195219096521
2018-10-04,160.17934888134,9.014,1.062643929488134
2018-10-05,64.1307073402678,0.543,7.062606273433478
2018-10-06,47.662060331380005,0.078,36.54071194680896
2018-10-07,290.00169860726896,0.038,456.3685840968581
2018-10-08,66.79646976566,0.763,5.23513358158374
2018-10-09,94.31935447077,1.32,4.27292907264165
2018-10-10,44.312136158711,0.523,5.0666370327141355
2018-10-11,97.9390712283,3.354,1.7461908907182404
2018-10-12,41.74156868281,0.225,11.093920348913805
2018-10-13,100.7411938837,2.831,2.1279725399677947
2018-10-14,37.903705773089996,0.487,4.654269278789566
2018-10-15,143.90787336791,8.994,0.9568204910342216
2018-10-16,142.20682215459001,8.267,1.0286586661761123
2018-10-17,505.99692839382,8.781,3.445900227363171
2018-10-18,625.7127794156239,8.294,4.51138394179564
2018-10-19,31.437243130961,0.5249999999999999,3.58083199919823
2018-10-20,143.58745726404,8.701,0.986838606911233
2018-10-21,544.20166587982,8.325,3.909078754675046
2018-10-22,626.949777713199,8.176,4.585541891463004
2018-10-23,142.46969231865,8.403,1.0138808452494568
2018-10-24,621.2156099191,5.656000000000001,6.567978988060787
2018-10-25,683.128305584001,0.47,86.91669786012616
2018-10-26,65.298636453706,2.706,1.4430291882218074
2018-10-27,100.48413804922001,7.129,0.8428837713974081
2018-10-28,345.17944926628,7.655,2.696488247841553
2018-10-29,435.1594930336,6.131,4.244396437814255
2018-10-30,46.2505337125766,1.378,2.0070875938281616
2018-10-31,63.0887411955,1.5679999999999998,2.4060497281365083
2018-11-01,428.3698016276,0.845,30.315234612162865
2018-11-02,545.9965245027599,3.238,10.083512226064178
2018-11-03,424.3124115925,0.19,133.54601398761517
2018-11-04,504.33098066133203,0.007,4308.403824285774
2018-11-05,26.5234229707,0.038,41.739262372158535
2018-11-06,38.5942663969,0.017,135.76026099707153
2018-11-07,43.0966190838,0.032,80.53636396284945
2018-11-08,35.225745081330004,0.13999999999999999,15.046342644140703
2018-11-09,339.5949379771,2.311,8.787393162643786
2018-11-10,351.96532620849996,3.9659999999999997,5.306961862458193
2018-11-11,88.15318990840001,3.455,1.5257689618227563
2018-11-12,21.4282453265,0.33599999999999997,3.8136964964689724
2018-11-13,105.7925600681,7.816,0.8094115016748652
2018-11-14,101.4432519279,7.44,0.8153592877401028
2018-11-15,99.7456321829,7.265,0.8210262902105201
2018-11-16,47.347821732999996,1.939,1.4602290701498097
2018-11-17,61.8879156251018,0.016,231.30481247234934
2018-11-18,405.2159559706,7.537,3.2150432389872594
2018-11-19,900.2816214628,4.161,12.938366946041505
2018-11-20,547.5280737404,5.163,6.341661578284508
2018-11-21,106.66628039359999,6.3309999999999995,1.007519899729997
2018-11-22,98.7046632937,5.735,1.0292077421408985
2018-11-23,103.77162919218,0.46699999999999997,13.288028469788522
2018-11-24,92.6632563411,5.806,0.9543975632828783
2018-11-25,105.964760032085,0.005,1267.3315596601583
2018-11-26,45.4332448825063,1.361,1.996247686305526
2018-11-27,9.930630646139,4.751,0.1249944109603571
2018-11-28,520.260348136148,1.91,16.28868989835302
2018-11-29,509.02322404897,2.327,13.080971801164937
2018-11-30,103.4235480203,3.693,1.6747073262377696
2018-12-01,6.6463462723,0.568,0.6997347202680878
2018-12-02,16.49236777339,0.154,6.404143951550617
2018-12-03,547.11847298124,0.435,75.21265457011975
2018-12-04,521.9644990320731,0.033,945.8577384526801
2018-12-05,81.51597013867,6.557,0.7434235479392016
2018-12-06,82.11302569198,5.8950000000000005,0.8329655520873268
2018-12-07,105.6906124825,2.73,2.31511496886529
2018-12-08,79.8067056867,6.128,0.7787883080586692
2018-12-09,72.9943610659,3.083,1.4158413182054839
2018-12-10,497.57702961489997,6.132,4.852404226807904
2018-12-11,496.58434586109996,2.531,11.732746170209685
2018-12-12,537.4374806384,2.685,11.969677683411966
2018-12-13,230.23813953556999,0.083,165.8815062568612
2018-12-14,56.469745580899996,3.511,0.9617978390602815
2018-12-15,427.56826942168,6.32,4.045639538763623
2018-12-16,410.5370749742,4.517,5.435019273534611
2018-12-17,83.0007693822,6.42,0.77311817916708
2018-12-18,82.7777871312,5.474,0.904290179938128
2018-12-19,28.74337911472,0.924,1.8602214474186798
2018-12-20,30.34941376996,0.011,164.9895419614836
2018-12-21,13.97612149288,0.011,75.97886077755882
2018-12-22,30.15890566255,0.505,3.5712725532890564
2018-12-23,523.1461608709001,5.5600000000000005,5.626613014074434
2018-12-24,497.7221629818,3.046,9.77137939802777
2018-12-25,401.57203249863,3.351,7.1661818761871094
2018-12-26,370.98020451272,0.094,236.00525760789864
2018-12-27,481.14344424979004,0.112,256.8948189190088
2018-12-28,543.8934827108001,0.0,0.0
2018-12-29,371.93701095474,0.023,967.03090981232
2018-12-30,889.5463595953,6.399,8.312951982123833
2018-12-31,481.18890183657,0.007,4110.705438238216
2019-01-01,16.27916909028,0.04,24.337223935236953
2019-01-02,51.2844947952,2.798,1.096067162750319
2019-01-03,86.16853432597,6.424,0.8021248462045361
2019-01-04,86.93799019104999,6.337,0.8203981725859367
2019-01-05,717.00624935033,5.755,7.45034541947721
2019-01-06,687.1224031166,0.431,95.33571627159458
2019-01-07,39.72001482087,1.525,1.5575369327521327
2019-01-08,96.4022405926,6.2090000000000005,0.9284622774867023
2019-01-09,91.2051511695,6.745,0.8086046023316331
2019-01-10,561.84666731938,7.0280000000000005,4.7806269088426845
2019-01-11,961.2693927421,0.03899999999999999,1473.938295543928
2019-01-12,434.39346361009996,0.072,360.78592017582764
2019-01-13,124.03180598747,4.59,1.6159174736849853
2019-01-14,107.88329983826,0.629,10.256575274571995
2019-01-15,73.11209131329,0.314,13.92381851624256
2019-01-16,482.57514740095,2.561,11.268190197767975
2019-01-17,524.816917360096,0.731,42.932803073596425
2019-01-18,13.18808736327,2.045,0.3856446390148991
2019-01-19,540.7600696391,3.727,8.67648894805728
2019-01-20,1232.0726443404,4.1,17.970131440266332
2019-01-21,1194.088376414,0.625,114.24974748168039
2019-01-22,1502.3150619214,1.16,77.44650568464952
2019-01-23,849.1657101962868,4.76,10.668031550561336
2019-01-24,255.09151927097497,4.166,3.661639211057383
2019-01-25,642.822193618737,1.555,24.72061463366162
2019-01-26,84.25750403772771,2.463,2.0457048434086302
2019-01-27,149.9971698533941,3.64,2.464225665778884
2019-01-28,98.316631191109,1.574,3.735261886319039
2019-01-29,66.60337257890001,6.375,0.6247623175669743
2019-01-30,64.22331991455,7.7459999999999996,0.4958085990132129
2019-01-31,134.76749969089752,3.7279999999999998,2.1617629175774704
2019-02-01,77.53306835808401,6.183,0.7498709343890495
2019-02-02,25.007123112399,5.165,0.28952908757481216
2019-02-03,349.277495992129,1.253,16.66933709783935
2019-02-04,210.72944643194,0.832,15.146095658769566
2019-02-05,499.58786659252,0.843,35.43913417400605
2019-02-06,761.1005002265,0.333,136.6773561230239
2019-02-07,357.6689589208,2.064,10.362638617630937
2019-02-08,69.07300324645,3.73,1.1073841491023837
2019-02-09,108.8859840296,4.045,1.6097270785085045
2019-02-10,83.99475022288,2.458,2.043473733770064
2019-02-11,119.67271098929831,1.94,3.688860184031894
2019-02-12,0.9741250451739,2.869,0.02030406319743255
2019-02-13,35.10587657486962,5.277,0.39782449742617054
2019-02-14,45.02365208514,5.67,0.47485001525461135
2019-02-15,89.4206589935,3.558,1.5029021915453382
2019-02-16,126.3652224716,6.88,1.0983428404809008
2019-02-17,144.45279287,2.091,4.131147538672277
2019-02-18,488.894690430711,4.713,6.203212750090647
2019-02-19,570.478832818,4.966,6.869602612376207
2019-02-20,0.794016700503,0.792,0.05995194133765522
2019-02-21,336.904916753,6.56,3.071159026587153
2019-02-22,405.6666606687,7.425,3.2671694121154737
2019-02-23,28.126684678729,1.59,1.057840561617788
2019-02-24,133.6388229275,6.04,1.3231055724333416
2019-02-25,99.9658882973,2.755,2.169846548667409
2019-02-26,85.01406044560113,2.914,1.7446166278916446
2019-02-27,139.0477690638,6.126,1.3573311879620509
2019-02-28,124.6750228927387,5.086,1.4658917348793303
2019-03-01,127.0978809527,6.807,1.11655817227976
2019-03-02,640.23589772246,7.135,5.365927976366432
2019-03-03,713.645828468,6.411,6.6566504173396295
2019-03-04,151.19659045524,6.804,1.3288516138945115
2019-03-05,151.53924073093,6.165,1.4699102602964256
2019-03-06,136.499064591274,6.921,1.1793959208586562
2019-03-07,57.099269346428,2.518,1.3560434976449547
2019-03-08,45.182514638725,3.306,0.8172714806256572
2019-03-09,15.10288530475,1.452,0.6220024613721719
2019-03-10,620.37229993145,9.173,4.0442668152810946
2019-03-11,1063.60371353,8.040000000000001,7.910839832308037
2019-03-12,516.9150086063,1.746,17.704093643897753
2019-03-13,52.19654808281,0.8280000000000001,3.7697299613548227
2019-03-14,41.9938846041,0.6619999999999999,3.7933844223753757
2019-03-15,482.3970717445,5.516,5.22972919340044
2019-03-16,663.0055788673322,7.97,4.97459417251329
2019-03-17,143.467201341453,8.772,0.9780314015179995
2019-03-18,525.4035262344,6.789000000000001,4.627921352857235
2019-03-19,738.7580582001,3.944,11.201188870227435
2019-03-20,104.14216370647,1.085,5.739785380163733
2019-03-21,170.93580804078,9.386,1.0890587151460251
2019-03-22,221.7244640634,9.209,1.4397925970481242
2019-03-23,144.38868859620268,6.281,1.374684936932723
2019-03-24,65.31191595605,0.072,54.244876294455246
2019-03-25,114.2854556259,4.085,1.6730067706607588
2019-03-26,232.0259248053,9.526,1.4565477630117567
2019-03-27,154.7453852218,3.6369999999999996,2.544328606210164
2019-03-28,83.3270372989,1.502,3.3175295768058497
2019-03-29,103.5587511505221,1.107,5.594199872190876
2019-03-30,410.8807131628,2.809,8.747074228982605
2019-03-31,601.7215706499001,10.148,3.545797400446188
2019-04-01,198.5389033026,6.533,1.8173214630964836
2019-04-02,102.54175464749001,4.052,1.5133176708100422
2019-04-03,101.24540464496843,2.333,2.5951315466518095
2019-04-04,321.6461741141,0.764,25.17583170573083
2019-04-05,402.85401513076,0.9390000000000001,25.6555246079474
2019-04-06,217.26328704880999,5.3790000000000004,2.415369605505994
2019-04-07,83.98000473431,1.541,3.25890763286184
2019-04-08,195.29754105512052,9.916,1.1777661075119237
2019-04-09,599.74819751615,6.44,5.56905977567834
2019-04-10,394.329559431,0.453,52.054697482770464
2019-04-11,40.80950145193,0.33599999999999997,7.263079656708954
2019-04-12,82.131815810324,0.621,7.908946171419849
2019-04-13,438.67822552945,7.252,3.6173212363742797
2019-04-14,802.533232422,1.913,25.08689145170266
2019-04-15,402.8390142858,5.134,4.692177748591303
2019-04-16,156.98744583965,5.846,1.6058497482593421
2019-04-17,140.6559286837664,1.044,8.05668417031487
2019-04-18,78.70958701904,0.331,14.219961982772817
2019-04-19,215.40461017305,10.915,1.180130539822424
2019-04-20,486.45162254029003,10.364,2.8067972824055047
2019-04-21,579.4385926999,8.96,3.8672139807085992
2019-04-22,115.3479553135,2.741,2.516515793510928
2019-04-23,143.7180570679487,4.267,2.014129961109524
2019-04-24,142.3333066696,4.576,1.8600273001912127
2019-04-25,124.17551607318,2.403,3.0901602247497104
2019-04-26,556.9172400175,10.523,3.1648263597808315
2019-04-27,881.2647336208199,0.041,1285.3497859548365
2019-04-28,503.4199911966,3.297,9.130831028095914
2019-04-29,74.30712017088,1.242,3.5777305529317363
2019-04-30,31.8700235055,0.003,635.2723078786066
2019-05-01,82.09228368799,0.39899999999999997,12.303487630421547
2019-05-02,195.4416204214,2.351,4.971222722587965
2019-05-03,111.3891051346692,3.466,1.9218210765660804
2019-05-04,215.2481269544009,9.681000000000001,1.3295906618276614
2019-05-05,187.8956754136,5.6,2.0064463555688445
2019-05-06,347.73266928550004,4.772,4.357564806082775
2019-05-07,662.6788493331501,0.369,107.39289223915331
2019-05-08,490.6864131917,0.12,244.52405102491653
2019-05-09,70.20681993316,0.1,41.98344741106892
2019-05-10,200.436325973126,7.899,1.5174106051459553
2019-05-11,55.84476923798005,0.07200000000000001,46.381928238717
2019-05-12,60.2886278952,0.062,58.14903418245652
2019-05-13,211.54376009920148,8.463000000000001,1.4947710359886826
2019-05-14,52.954085844,0.21000000000000002,15.079223414134077
2019-05-15,216.788393944581,9.847,1.3165303804788597
2019-05-16,207.9196599344,7.171,1.733862401293694
2019-05-17,50.481485632500004,0.121,24.94856394672887
2019-05-18,149.38744599458698,1.457,6.131311007011357
2019-05-19,89.1629520884,0.214,24.915491632489108
2019-05-20,365.2673082806,1.174,18.605506728639636
2019-05-21,798.49070766413,0.031,1540.3058611666338
2019-05-22,731.9121744437,7.135,6.134282734007438
2019-05-23,227.44806468718,9.665000000000001,1.4072756814315908
2019-05-24,151.74154710497,2.548,3.561261620626709
2019-05-25,154.2916341344,4.69,1.9672897601274535
2019-05-26,193.87672391068,6.455,1.796090522719579
2019-05-27,92.26840386621001,2.187,2.522917331636139
2019-05-28,338.3368258788,0.25899999999999995,78.11749385784651
2019-05-29,358.22258394548,1.139,18.807368482159657
2019-05-30,392.3091102387,6.381,3.6765327946274193
2019-05-31,532.35075757911,5.264,6.047568429716869
2019-06-01,351.4003187695,3.99,5.266572302628301
2019-06-02,567.96906591939,9.239,3.6761947546250853
2019-06-03,159.7560349487,2.318,4.121379787084278
2019-06-04,184.21242549885,4.523,2.4355167936541484
2019-06-05,461.32350857092,7.874,3.5035552557878527
2019-06-06,560.8333979295,3.427,9.786300770088719
2019-06-07,236.07303707143,10.555,1.3374789173734405
2019-06-08,268.8133085365,11.164,1.4398913864449832
2019-06-09,188.36547247046,6.642,1.695903839305985
2019-06-10,452.84346584358,10.959,2.4710183701112634
2019-06-11,575.7299847334,4.914,7.00619937535751
2019-06-12,109.3371236854,1.166,5.607482020244189
2019-06-13,240.43318218034,11.894,1.208830100583962
