Year,Month,Day,Hour,Minute,DNI,DNI(KWH)
2019,7,7,4,30,0,0.0
2019,7,7,5,30,330,0.33
2019,7,7,6,30,586,0.586
2019,7,7,7,30,722,0.722
2019,7,7,8,30,799,0.799
2019,7,7,9,30,842,0.842
2019,7,7,10,30,866,0.866
2019,7,7,11,30,876,0.876
2019,7,7,12,30,875,0.875
2019,7,7,13,30,694,0.694
2019,7,7,14,30,835,0.835
2019,7,7,15,30,796,0.796
2019,7,7,16,30,734,0.734
2019,7,7,17,30,629,0.629
2019,7,7,18,30,442,0.442
2019,7,7,19,30,30,0.03
2019,7,7,20,30,0,0.0
2019,7,7,21,30,0,0.0
2019,7,7,22,30,0,0.0
2019,7,7,23,30,0,0.0
2019,7,8,0,30,0,0.0
2019,7,8,1,30,0,0.0
2019,7,8,2,30,0,0.0
2019,7,8,3,30,0,0.0
2019,7,8,4,30,0,0.0
2019,7,8,5,30,337,0.337
2019,7,8,6,30,582,0.582
2019,7,8,7,30,715,0.715
2019,7,8,8,30,786,0.786
2019,7,8,9,30,826,0.826
2019,7,8,10,30,852,0.852
2019,7,8,11,30,881,0.881
2019,7,8,12,30,904,0.904
2019,7,8,13,30,895,0.895
2019,7,8,14,30,725,0.725
2019,7,8,15,30,554,0.554
2019,7,8,16,30,612,0.612
2019,7,8,17,30,172,0.172
2019,7,8,18,30,371,0.371
2019,7,8,19,30,55,0.055
2019,7,8,20,30,0,0.0
2019,7,8,21,30,0,0.0
2019,7,8,22,30,0,0.0
2019,7,8,23,30,0,0.0
2019,7,9,0,30,0,0.0
2019,7,9,1,30,0,0.0
2019,7,9,2,30,0,0.0
2019,7,9,3,30,0,0.0
2019,7,9,4,30,0,0.0
2019,7,9,5,30,78,0.078
2019,7,9,6,30,275,0.275
2019,7,9,7,30,335,0.335
2019,7,9,8,30,144,0.144
2019,7,9,9,30,278,0.278
2019,7,9,10,30,120,0.12
2019,7,9,11,30,218,0.218
2019,7,9,12,30,103,0.103
2019,7,9,13,30,86,0.086
2019,7,9,14,30,186,0.186
2019,7,9,15,30,635,0.635
2019,7,9,16,30,442,0.442
2019,7,9,17,30,566,0.566
2019,7,9,18,30,399,0.399
2019,7,9,19,30,65,0.065
2019,7,9,20,30,0,0.0
2019,7,9,21,30,0,0.0
2019,7,9,22,30,0,0.0
2019,7,9,23,30,0,0.0
2019,7,10,0,30,0,0.0
2019,7,10,1,30,0,0.0
2019,7,10,2,30,0,0.0
2019,7,10,3,30,0,0.0
2019,7,10,4,30,0,0.0
2019,7,10,5,30,353,0.353
2019,7,10,6,30,591,0.591
2019,7,10,7,30,724,0.724
2019,7,10,8,30,699,0.699
2019,7,10,9,30,408,0.408
2019,7,10,10,30,519,0.519
2019,7,10,11,30,502,0.502
2019,7,10,12,30,575,0.575
2019,7,10,13,30,666,0.666
2019,7,10,14,30,889,0.889
2019,7,10,15,30,856,0.856
2019,7,10,16,30,786,0.786
2019,7,10,17,30,567,0.567
2019,7,10,18,30,203,0.203
2019,7,10,19,30,89,0.089
2019,7,10,20,30,0,0.0
2019,7,10,21,30,0,0.0
2019,7,10,22,30,0,0.0
2019,7,10,23,30,0,0.0
2019,7,11,0,30,0,0.0
2019,7,11,1,30,0,0.0
2019,7,11,2,30,0,0.0
2019,7,11,3,30,0,0.0
2019,7,11,4,30,0,0.0
2019,7,11,5,30,308,0.308
2019,7,11,6,30,572,0.572
2019,7,11,7,30,715,0.715
2019,7,11,8,30,795,0.795
2019,7,11,9,30,840,0.84
2019,7,11,10,30,769,0.769
2019,7,11,11,30,886,0.886
2019,7,11,12,30,503,0.503
2019,7,11,13,30,779,0.779
2019,7,11,14,30,869,0.869
2019,7,11,15,30,837,0.837
2019,7,11,16,30,784,0.784
2019,7,11,17,30,687,0.687
2019,7,11,18,30,513,0.513
2019,7,11,19,30,114,0.114
2019,7,11,20,30,0,0.0
2019,7,11,21,30,0,0.0
2019,7,11,22,30,0,0.0
2019,7,11,23,30,0,0.0
2019,7,12,0,30,0,0.0
2019,7,12,1,30,0,0.0
2019,7,12,2,30,0,0.0
2019,7,12,3,30,0,0.0
2019,7,12,4,30,0,0.0
2019,7,12,5,30,406,0.406
2019,7,12,6,30,655,0.655
2019,7,12,7,30,783,0.783
2019,7,12,8,30,853,0.853
2019,7,12,9,30,892,0.892
2019,7,12,10,30,913,0.913
2019,7,12,11,30,923,0.923
2019,7,12,12,30,923,0.923
2019,7,12,13,30,912,0.912
2019,7,12,14,30,892,0.892
2019,7,12,15,30,857,0.857
2019,7,12,16,30,800,0.8
2019,7,12,17,30,701,0.701
2019,7,12,18,30,510,0.51
2019,7,12,19,30,104,0.104
2019,7,12,20,30,0,0.0
2019,7,12,21,30,0,0.0
2019,7,12,22,30,0,0.0
2019,7,12,23,30,0,0.0
2019,7,13,0,30,0,0.0
2019,7,13,1,30,0,0.0
2019,7,13,2,30,0,0.0
2019,7,13,3,30,0,0.0
2019,7,13,4,30,0,0.0
2019,7,13,5,30,239,0.239
2019,7,13,6,30,211,0.211
2019,7,13,7,30,342,0.342
2019,7,13,8,30,304,0.304
2019,7,13,9,30,125,0.125
2019,7,13,10,30,41,0.041
2019,7,13,11,30,182,0.182
2019,7,13,12,30,171,0.171
2019,7,13,13,30,201,0.201
2019,7,13,14,30,11,0.011
2019,7,13,15,30,468,0.468
2019,7,13,16,30,142,0.142
2019,7,13,17,30,479,0.479
2019,7,13,18,30,292,0.292
2019,7,13,19,30,20,0.02
2019,7,13,20,30,0,0.0
2019,7,13,21,30,0,0.0
2019,7,13,22,30,0,0.0
2019,7,13,23,30,0,0.0
2019,7,14,0,30,0,0.0
2019,7,14,1,30,0,0.0
2019,7,14,2,30,0,0.0
2019,7,14,3,30,0,0.0
2019,7,14,4,30,0,0.0
2019,7,14,5,30,304,0.304
2019,7,14,6,30,569,0.569
2019,7,14,7,30,710,0.71
2019,7,14,8,30,789,0.789
2019,7,14,9,30,833,0.833
2019,7,14,10,30,836,0.836
2019,7,14,11,30,650,0.65
2019,7,14,12,30,705,0.705
2019,7,14,13,30,708,0.708
2019,7,14,14,30,821,0.821
2019,7,14,15,30,783,0.783
2019,7,14,16,30,719,0.719
2019,7,14,17,30,609,0.609
2019,7,14,18,30,408,0.408
2019,7,14,19,30,58,0.058
2019,7,14,20,30,0,0.0
2019,7,14,21,30,0,0.0
2019,7,14,22,30,0,0.0
2019,7,14,23,30,0,0.0
2019,7,15,0,30,0,0.0
2019,7,15,1,30,0,0.0
2019,7,15,2,30,0,0.0
2019,7,15,3,30,0,0.0
2019,7,15,4,30,0,0.0
2019,7,15,5,30,307,0.307
2019,7,15,6,30,588,0.588
2019,7,15,7,30,734,0.734
2019,7,15,8,30,813,0.813
2019,7,15,9,30,856,0.856
2019,7,15,10,30,878,0.878
2019,7,15,11,30,896,0.896
2019,7,15,12,30,905,0.905
2019,7,15,13,30,850,0.85
2019,7,15,14,30,468,0.468
2019,7,15,15,30,549,0.549
2019,7,15,16,30,614,0.614
2019,7,15,17,30,616,0.616
2019,7,15,18,30,422,0.422
2019,7,15,19,30,57,0.057
2019,7,15,20,30,0,0.0
2019,7,15,21,30,0,0.0
2019,7,15,22,30,0,0.0
2019,7,15,23,30,0,0.0
2019,7,16,0,30,0,0.0
2019,7,16,1,30,0,0.0
2019,7,16,2,30,0,0.0
2019,7,16,3,30,0,0.0
2019,7,16,4,30,0,0.0
2019,7,16,5,30,263,0.263
2019,7,16,6,30,0,0.0
2019,7,16,7,30,0,0.0
2019,7,16,8,30,1,0.001
2019,7,16,9,30,71,0.071
2019,7,16,10,30,603,0.603
2019,7,16,11,30,863,0.863
2019,7,16,12,30,858,0.858
2019,7,16,13,30,847,0.847
2019,7,16,14,30,820,0.82
2019,7,16,15,30,531,0.531
2019,7,16,16,30,649,0.649
2019,7,16,17,30,417,0.417
2019,7,16,18,30,122,0.122
2019,7,16,19,30,7,0.007
2019,7,16,20,30,0,0.0
2019,7,16,21,30,0,0.0
2019,7,16,22,30,0,0.0
2019,7,16,23,30,0,0.0
2019,7,17,0,30,0,0.0
2019,7,17,1,30,0,0.0
2019,7,17,2,30,0,0.0
2019,7,17,3,30,0,0.0
2019,7,17,4,30,0,0.0
2019,7,17,5,30,192,0.192
2019,7,17,6,30,537,0.537
2019,7,17,7,30,680,0.68
2019,7,17,8,30,542,0.542
2019,7,17,9,30,342,0.342
2019,7,17,10,30,256,0.256
2019,7,17,11,30,71,0.071
2019,7,17,12,30,0,0.0
2019,7,17,13,30,0,0.0
2019,7,17,14,30,0,0.0
2019,7,17,15,30,0,0.0
2019,7,17,16,30,0,0.0
2019,7,17,17,30,33,0.033
2019,7,17,18,30,242,0.242
2019,7,17,19,30,11,0.011
2019,7,17,20,30,0,0.0
2019,7,17,21,30,0,0.0
2019,7,17,22,30,0,0.0
2019,7,17,23,30,0,0.0
2019,7,18,0,30,0,0.0
2019,7,18,1,30,0,0.0
2019,7,18,2,30,0,0.0
2019,7,18,3,30,0,0.0
2019,7,18,4,30,0,0.0
2019,7,18,5,30,19,0.019
2019,7,18,6,30,32,0.032
2019,7,18,7,30,340,0.34
2019,7,18,8,30,184,0.184
2019,7,18,9,30,605,0.605
2019,7,18,10,30,834,0.834
2019,7,18,11,30,846,0.846
2019,7,18,12,30,327,0.327
2019,7,18,13,30,270,0.27
2019,7,18,14,30,678,0.678
2019,7,18,15,30,719,0.719
2019,7,18,16,30,707,0.707
2019,7,18,17,30,597,0.597
2019,7,18,18,30,396,0.396
2019,7,18,19,30,41,0.041
2019,7,18,20,30,0,0.0
2019,7,18,21,30,0,0.0
2019,7,18,22,30,0,0.0
2019,7,18,23,30,0,0.0
2019,7,19,0,30,0,0.0
2019,7,19,1,30,0,0.0
2019,7,19,2,30,0,0.0
2019,7,19,3,30,0,0.0
2019,7,19,4,30,0,0.0
2019,7,19,5,30,248,0.248
2019,7,19,6,30,526,0.526
2019,7,19,7,30,674,0.674
2019,7,19,8,30,763,0.763
2019,7,19,9,30,817,0.817
2019,7,19,10,30,847,0.847
2019,7,19,11,30,864,0.864
2019,7,19,12,30,871,0.871
2019,7,19,13,30,864,0.864
2019,7,19,14,30,844,0.844
2019,7,19,15,30,810,0.81
2019,7,19,16,30,749,0.749
2019,7,19,17,30,642,0.642
2019,7,19,18,30,437,0.437
2019,7,19,19,30,52,0.052
2019,7,19,20,30,0,0.0
2019,7,19,21,30,0,0.0
2019,7,19,22,30,0,0.0
2019,7,19,23,30,0,0.0
2019,7,20,0,30,0,0.0
2019,7,20,1,30,0,0.0
2019,7,20,2,30,0,0.0
2019,7,20,3,30,0,0.0
2019,7,20,4,30,0,0.0
2019,7,20,5,30,259,0.259
2019,7,20,6,30,538,0.538
2019,7,20,7,30,195,0.195
2019,7,20,8,30,743,0.743
2019,7,20,9,30,832,0.832
2019,7,20,10,30,736,0.736
2019,7,20,11,30,714,0.714
2019,7,20,12,30,515,0.515
2019,7,20,13,30,139,0.139
2019,7,20,14,30,302,0.302
2019,7,20,15,30,678,0.678
2019,7,20,16,30,92,0.092
2019,7,20,17,30,404,0.404
2019,7,20,18,30,0,0.0
2019,7,20,19,30,5,0.005
2019,7,20,20,30,0,0.0
2019,7,20,21,30,0,0.0
2019,7,20,22,30,0,0.0
2019,7,20,23,30,0,0.0
2019,7,21,0,30,0,0.0
2019,7,21,1,30,0,0.0
2019,7,21,2,30,0,0.0
2019,7,21,3,30,0,0.0
2019,7,21,4,30,0,0.0
2019,7,21,5,30,0,0.0
2019,7,21,6,30,0,0.0
2019,7,21,7,30,29,0.029
2019,7,21,8,30,10,0.01
2019,7,21,9,30,37,0.037
2019,7,21,10,30,14,0.014
2019,7,21,11,30,18,0.018
2019,7,21,12,30,38,0.038
2019,7,21,13,30,83,0.083
2019,7,21,14,30,127,0.127
2019,7,21,15,30,124,0.124
2019,7,21,16,30,2,0.002
2019,7,21,17,30,24,0.024
2019,7,21,18,30,0,0.0
2019,7,21,19,30,8,0.008
2019,7,21,20,30,0,0.0
2019,7,21,21,30,0,0.0
2019,7,21,22,30,0,0.0
2019,7,21,23,30,0,0.0
2019,7,22,0,30,0,0.0
2019,7,22,1,30,0,0.0
2019,7,22,2,30,0,0.0
2019,7,22,3,30,0,0.0
2019,7,22,4,30,0,0.0
2019,7,22,5,30,317,0.317
2019,7,22,6,30,600,0.6
2019,7,22,7,30,742,0.742
2019,7,22,8,30,819,0.819
2019,7,22,9,30,865,0.865
2019,7,22,10,30,468,0.468
2019,7,22,11,30,744,0.744
2019,7,22,12,30,769,0.769
2019,7,22,13,30,489,0.489
2019,7,22,14,30,701,0.701
2019,7,22,15,30,807,0.807
2019,7,22,16,30,797,0.797
2019,7,22,17,30,690,0.69
2019,7,22,18,30,492,0.492
2019,7,22,19,30,69,0.069
2019,7,22,20,30,0,0.0
2019,7,22,21,30,0,0.0
2019,7,22,22,30,0,0.0
2019,7,22,23,30,0,0.0
2019,7,23,0,30,0,0.0
2019,7,23,1,30,0,0.0
2019,7,23,2,30,0,0.0
2019,7,23,3,30,0,0.0
2019,7,23,4,30,0,0.0
2019,7,23,5,30,277,0.277
2019,7,23,6,30,542,0.542
2019,7,23,7,30,683,0.683
2019,7,23,8,30,768,0.768
2019,7,23,9,30,817,0.817
2019,7,23,10,30,843,0.843
2019,7,23,11,30,865,0.865
2019,7,23,12,30,879,0.879
2019,7,23,13,30,869,0.869
2019,7,23,14,30,236,0.236
2019,7,23,15,30,781,0.781
2019,7,23,16,30,727,0.727
2019,7,23,17,30,608,0.608
2019,7,23,18,30,398,0.398
2019,7,23,19,30,33,0.033
2019,7,23,20,30,0,0.0
2019,7,23,21,30,0,0.0
2019,7,23,22,30,0,0.0
2019,7,23,23,30,0,0.0
2019,7,24,0,30,0,0.0
2019,7,24,1,30,0,0.0
2019,7,24,2,30,0,0.0
2019,7,24,3,30,0,0.0
2019,7,24,4,30,0,0.0
2019,7,24,5,30,244,0.244
2019,7,24,6,30,523,0.523
2019,7,24,7,30,679,0.679
2019,7,24,8,30,769,0.769
2019,7,24,9,30,821,0.821
2019,7,24,10,30,845,0.845
2019,7,24,11,30,318,0.318
2019,7,24,12,30,825,0.825
2019,7,24,13,30,722,0.722
2019,7,24,14,30,810,0.81
2019,7,24,15,30,700,0.7
2019,7,24,16,30,566,0.566
2019,7,24,17,30,231,0.231
2019,7,24,18,30,349,0.349
2019,7,24,19,30,25,0.025
2019,7,24,20,30,0,0.0
2019,7,24,21,30,0,0.0
2019,7,24,22,30,0,0.0
2019,7,24,23,30,0,0.0
2019,7,25,0,30,0,0.0
2019,7,25,1,30,0,0.0
2019,7,25,2,30,0,0.0
2019,7,25,3,30,0,0.0
2019,7,25,4,30,0,0.0
2019,7,25,5,30,197,0.197
2019,7,25,6,30,472,0.472
2019,7,25,7,30,636,0.636
2019,7,25,8,30,732,0.732
2019,7,25,9,30,679,0.679
2019,7,25,10,30,221,0.221
2019,7,25,11,30,330,0.33
2019,7,25,12,30,213,0.213
2019,7,25,13,30,214,0.214
2019,7,25,14,30,53,0.053
2019,7,25,15,30,118,0.118
2019,7,25,16,30,34,0.034
2019,7,25,17,30,98,0.098
2019,7,25,18,30,167,0.167
2019,7,25,19,30,13,0.013
2019,7,25,20,30,0,0.0
2019,7,25,21,30,0,0.0
2019,7,25,22,30,0,0.0
2019,7,25,23,30,0,0.0
2019,7,26,0,30,0,0.0
2019,7,26,1,30,0,0.0
2019,7,26,2,30,0,0.0
2019,7,26,3,30,0,0.0
2019,7,26,4,30,0,0.0
2019,7,26,5,30,0,0.0
2019,7,26,6,30,6,0.006
2019,7,26,7,30,63,0.063
2019,7,26,8,30,422,0.422
2019,7,26,9,30,527,0.527
2019,7,26,10,30,302,0.302
2019,7,26,11,30,607,0.607
2019,7,26,12,30,836,0.836
2019,7,26,13,30,825,0.825
2019,7,26,14,30,800,0.8
2019,7,26,15,30,760,0.76
2019,7,26,16,30,631,0.631
2019,7,26,17,30,572,0.572
2019,7,26,18,30,358,0.358
2019,7,26,19,30,23,0.023
2019,7,26,20,30,0,0.0
2019,7,26,21,30,0,0.0
2019,7,26,22,30,0,0.0
2019,7,26,23,30,0,0.0
2019,7,27,0,30,0,0.0
2019,7,27,1,30,0,0.0
2019,7,27,2,30,0,0.0
2019,7,27,3,30,0,0.0
2019,7,27,4,30,0,0.0
2019,7,27,5,30,195,0.195
2019,7,27,6,30,399,0.399
2019,7,27,7,30,617,0.617
2019,7,27,8,30,167,0.167
2019,7,27,9,30,0,0.0
2019,7,27,10,30,0,0.0
2019,7,27,11,30,1,0.001
2019,7,27,12,30,4,0.004
2019,7,27,13,30,381,0.381
2019,7,27,14,30,263,0.263
2019,7,27,15,30,583,0.583
2019,7,27,16,30,378,0.378
2019,7,27,17,30,535,0.535
2019,7,27,18,30,190,0.19
2019,7,27,19,30,20,0.02
2019,7,27,20,30,0,0.0
2019,7,27,21,30,0,0.0
2019,7,27,22,30,0,0.0
2019,7,27,23,30,0,0.0
2019,7,28,0,30,0,0.0
2019,7,28,1,30,0,0.0
2019,7,28,2,30,0,0.0
2019,7,28,3,30,0,0.0
2019,7,28,4,30,0,0.0
2019,7,28,5,30,129,0.129
2019,7,28,6,30,397,0.397
2019,7,28,7,30,590,0.59
2019,7,28,8,30,712,0.712
2019,7,28,9,30,719,0.719
2019,7,28,10,30,828,0.828
2019,7,28,11,30,700,0.7
2019,7,28,12,30,674,0.674
2019,7,28,13,30,392,0.392
2019,7,28,14,30,226,0.226
2019,7,28,15,30,124,0.124
2019,7,28,16,30,392,0.392
2019,7,28,17,30,69,0.069
2019,7,28,18,30,0,0.0
2019,7,28,19,30,0,0.0
2019,7,28,20,30,0,0.0
2019,7,28,21,30,0,0.0
2019,7,28,22,30,0,0.0
2019,7,28,23,30,0,0.0
2019,7,29,0,30,0,0.0
2019,7,29,1,30,0,0.0
2019,7,29,2,30,0,0.0
2019,7,29,3,30,0,0.0
2019,7,29,4,30,0,0.0
2019,7,29,5,30,225,0.225
2019,7,29,6,30,434,0.434
2019,7,29,7,30,22,0.022
2019,7,29,8,30,455,0.455
2019,7,29,9,30,817,0.817
2019,7,29,10,30,921,0.921
2019,7,29,11,30,928,0.928
2019,7,29,12,30,923,0.923
2019,7,29,13,30,911,0.911
2019,7,29,14,30,699,0.699
2019,7,29,15,30,614,0.614
2019,7,29,16,30,779,0.779
2019,7,29,17,30,646,0.646
2019,7,29,18,30,455,0.455
2019,7,29,19,30,21,0.021
2019,7,29,20,30,0,0.0
2019,7,29,21,30,0,0.0
2019,7,29,22,30,0,0.0
2019,7,29,23,30,0,0.0
2019,7,30,0,30,0,0.0
2019,7,30,1,30,0,0.0
2019,7,30,2,30,0,0.0
2019,7,30,3,30,0,0.0
2019,7,30,4,30,0,0.0
2019,7,30,5,30,312,0.312
2019,7,30,6,30,625,0.625
2019,7,30,7,30,773,0.773
2019,7,30,8,30,852,0.852
2019,7,30,9,30,899,0.899
2019,7,30,10,30,926,0.926
2019,7,30,11,30,941,0.941
2019,7,30,12,30,945,0.945
2019,7,30,13,30,935,0.935
2019,7,30,14,30,912,0.912
2019,7,30,15,30,875,0.875
2019,7,30,16,30,562,0.562
2019,7,30,17,30,428,0.428
2019,7,30,18,30,491,0.491
2019,7,30,19,30,23,0.023
2019,7,30,20,30,0,0.0
2019,7,30,21,30,0,0.0
2019,7,30,22,30,0,0.0
2019,7,30,23,30,0,0.0
2019,7,31,0,30,0,0.0
2019,7,31,1,30,0,0.0
2019,7,31,2,30,0,0.0
2019,7,31,3,30,0,0.0
2019,7,31,4,30,0,0.0
2019,7,31,5,30,308,0.308
2019,7,31,6,30,620,0.62
2019,7,31,7,30,765,0.765
2019,7,31,8,30,830,0.83
2019,7,31,9,30,756,0.756
2019,7,31,10,30,553,0.553
2019,7,31,11,30,646,0.646
2019,7,31,12,30,613,0.613
2019,7,31,13,30,683,0.683
2019,7,31,14,30,429,0.429
2019,7,31,15,30,43,0.043
2019,7,31,16,30,295,0.295
2019,7,31,17,30,56,0.056
2019,7,31,18,30,49,0.049
2019,7,31,19,30,10,0.01
2019,7,31,20,30,0,0.0
2019,7,31,21,30,0,0.0
2019,7,31,22,30,0,0.0
2019,7,31,23,30,0,0.0
2019,8,1,0,30,0,0.0
2019,8,1,1,30,0,0.0
2019,8,1,2,30,0,0.0
2019,8,1,3,30,0,0.0
2019,8,1,4,30,0,0.0
2019,8,1,5,30,254,0.254
2019,8,1,6,30,577,0.577
2019,8,1,7,30,734,0.734
2019,8,1,8,30,818,0.818
2019,8,1,9,30,864,0.864
2019,8,1,10,30,888,0.888
2019,8,1,11,30,899,0.899
2019,8,1,12,30,898,0.898
2019,8,1,13,30,577,0.577
2019,8,1,14,30,602,0.602
2019,8,1,15,30,570,0.57
2019,8,1,16,30,521,0.521
2019,8,1,17,30,616,0.616
2019,8,1,18,30,384,0.384
2019,8,1,19,30,13,0.013
2019,8,1,20,30,0,0.0
2019,8,1,21,30,0,0.0
2019,8,1,22,30,0,0.0
2019,8,1,23,30,0,0.0
2019,8,2,0,30,0,0.0
2019,8,2,1,30,0,0.0
2019,8,2,2,30,0,0.0
2019,8,2,3,30,0,0.0
2019,8,2,4,30,0,0.0
2019,8,2,5,30,279,0.279
2019,8,2,6,30,597,0.597
2019,8,2,7,30,629,0.629
2019,8,2,8,30,800,0.8
2019,8,2,9,30,631,0.631
2019,8,2,10,30,847,0.847
2019,8,2,11,30,920,0.92
2019,8,2,12,30,927,0.927
2019,8,2,13,30,916,0.916
2019,8,2,14,30,885,0.885
2019,8,2,15,30,836,0.836
2019,8,2,16,30,756,0.756
2019,8,2,17,30,564,0.564
2019,8,2,18,30,235,0.235
2019,8,2,19,30,0,0.0
2019,8,2,20,30,0,0.0
2019,8,2,21,30,0,0.0
2019,8,2,22,30,0,0.0
2019,8,2,23,30,0,0.0
2019,8,3,0,30,0,0.0
2019,8,3,1,30,0,0.0
2019,8,3,2,30,0,0.0
2019,8,3,3,30,0,0.0
2019,8,3,4,30,0,0.0
2019,8,3,5,30,111,0.111
2019,8,3,6,30,170,0.17
2019,8,3,7,30,675,0.675
2019,8,3,8,30,700,0.7
2019,8,3,9,30,687,0.687
2019,8,3,10,30,861,0.861
2019,8,3,11,30,874,0.874
2019,8,3,12,30,873,0.873
2019,8,3,13,30,808,0.808
2019,8,3,14,30,838,0.838
2019,8,3,15,30,797,0.797
2019,8,3,16,30,728,0.728
2019,8,3,17,30,605,0.605
2019,8,3,18,30,375,0.375
2019,8,3,19,30,0,0.0
2019,8,3,20,30,0,0.0
2019,8,3,21,30,0,0.0
2019,8,3,22,30,0,0.0
2019,8,3,23,30,0,0.0
2019,8,4,0,30,0,0.0
2019,8,4,1,30,0,0.0
2019,8,4,2,30,0,0.0
2019,8,4,3,30,0,0.0
2019,8,4,4,30,0,0.0
2019,8,4,5,30,191,0.191
2019,8,4,6,30,505,0.505
2019,8,4,7,30,668,0.668
2019,8,4,8,30,766,0.766
2019,8,4,9,30,824,0.824
2019,8,4,10,30,770,0.77
2019,8,4,11,30,540,0.54
2019,8,4,12,30,601,0.601
2019,8,4,13,30,804,0.804
2019,8,4,14,30,834,0.834
2019,8,4,15,30,789,0.789
2019,8,4,16,30,716,0.716
2019,8,4,17,30,590,0.59
2019,8,4,18,30,353,0.353
2019,8,4,19,30,0,0.0
2019,8,4,20,30,0,0.0
2019,8,4,21,30,0,0.0
2019,8,4,22,30,0,0.0
2019,8,4,23,30,0,0.0
2019,8,5,0,30,0,0.0
2019,8,5,1,30,0,0.0
2019,8,5,2,30,0,0.0
2019,8,5,3,30,0,0.0
2019,8,5,4,30,0,0.0
2019,8,5,5,30,63,0.063
2019,8,5,6,30,421,0.421
2019,8,5,7,30,654,0.654
2019,8,5,8,30,469,0.469
2019,8,5,9,30,303,0.303
2019,8,5,10,30,505,0.505
2019,8,5,11,30,534,0.534
2019,8,5,12,30,420,0.42
2019,8,5,13,30,404,0.404
2019,8,5,14,30,499,0.499
2019,8,5,15,30,260,0.26
2019,8,5,16,30,413,0.413
2019,8,5,17,30,256,0.256
2019,8,5,18,30,164,0.164
2019,8,5,19,30,0,0.0
2019,8,5,20,30,0,0.0
2019,8,5,21,30,0,0.0
2019,8,5,22,30,0,0.0
2019,8,5,23,30,0,0.0
2019,8,6,0,30,0,0.0
2019,8,6,1,30,0,0.0
2019,8,6,2,30,0,0.0
2019,8,6,3,30,0,0.0
2019,8,6,4,30,0,0.0
2019,8,6,5,30,115,0.115
2019,8,6,6,30,370,0.37
2019,8,6,7,30,458,0.458
2019,8,6,8,30,763,0.763
2019,8,6,9,30,839,0.839
2019,8,6,10,30,882,0.882
2019,8,6,11,30,904,0.904
2019,8,6,12,30,908,0.908
2019,8,6,13,30,892,0.892
2019,8,6,14,30,816,0.816
2019,8,6,15,30,36,0.036
2019,8,6,16,30,502,0.502
2019,8,6,17,30,631,0.631
2019,8,6,18,30,383,0.383
2019,8,6,19,30,0,0.0
2019,8,6,20,30,0,0.0
2019,8,6,21,30,0,0.0
2019,8,6,22,30,0,0.0
2019,8,6,23,30,0,0.0
2019,8,7,0,30,0,0.0
2019,8,7,1,30,0,0.0
2019,8,7,2,30,0,0.0
2019,8,7,3,30,0,0.0
2019,8,7,4,30,0,0.0
2019,8,7,5,30,155,0.155
2019,8,7,6,30,591,0.591
2019,8,7,7,30,743,0.743
2019,8,7,8,30,821,0.821
2019,8,7,9,30,865,0.865
2019,8,7,10,30,888,0.888
2019,8,7,11,30,897,0.897
2019,8,7,12,30,891,0.891
2019,8,7,13,30,874,0.874
2019,8,7,14,30,833,0.833
2019,8,7,15,30,781,0.781
2019,8,7,16,30,671,0.671
2019,8,7,17,30,477,0.477
2019,8,7,18,30,379,0.379
2019,8,7,19,30,0,0.0
2019,8,7,20,30,0,0.0
2019,8,7,21,30,0,0.0
2019,8,7,22,30,0,0.0
2019,8,7,23,30,0,0.0
2019,8,8,0,30,0,0.0
2019,8,8,1,30,0,0.0
2019,8,8,2,30,0,0.0
2019,8,8,3,30,0,0.0
2019,8,8,4,30,0,0.0
2019,8,8,5,30,106,0.106
2019,8,8,6,30,349,0.349
2019,8,8,7,30,200,0.2
2019,8,8,8,30,162,0.162
2019,8,8,9,30,164,0.164
2019,8,8,10,30,119,0.119
2019,8,8,11,30,236,0.236
2019,8,8,12,30,627,0.627
2019,8,8,13,30,782,0.782
2019,8,8,14,30,820,0.82
2019,8,8,15,30,732,0.732
2019,8,8,16,30,709,0.709
2019,8,8,17,30,580,0.58
2019,8,8,18,30,304,0.304
2019,8,8,19,30,0,0.0
2019,8,8,20,30,0,0.0
2019,8,8,21,30,0,0.0
2019,8,8,22,30,0,0.0
2019,8,8,23,30,0,0.0
2019,8,9,0,30,0,0.0
2019,8,9,1,30,0,0.0
2019,8,9,2,30,0,0.0
2019,8,9,3,30,0,0.0
2019,8,9,4,30,0,0.0
2019,8,9,5,30,241,0.241
2019,8,9,6,30,616,0.616
2019,8,9,7,30,772,0.772
2019,8,9,8,30,849,0.849
2019,8,9,9,30,891,0.891
2019,8,9,10,30,918,0.918
2019,8,9,11,30,935,0.935
2019,8,9,12,30,938,0.938
2019,8,9,13,30,927,0.927
2019,8,9,14,30,899,0.899
2019,8,9,15,30,850,0.85
2019,8,9,16,30,775,0.775
2019,8,9,17,30,648,0.648
2019,8,9,18,30,386,0.386
2019,8,9,19,30,0,0.0
2019,8,9,20,30,0,0.0
2019,8,9,21,30,0,0.0
2019,8,9,22,30,0,0.0
2019,8,9,23,30,0,0.0
2019,8,10,0,30,0,0.0
2019,8,10,1,30,0,0.0
2019,8,10,2,30,0,0.0
2019,8,10,3,30,0,0.0
2019,8,10,4,30,0,0.0
2019,8,10,5,30,13,0.013
2019,8,10,6,30,186,0.186
2019,8,10,7,30,2,0.002
2019,8,10,8,30,51,0.051
