Date,Hour,Total_KW,DNI(KWH),Energy_conversion
2012-10-31,23,0.0,0.0,0.0
2012-11-01,0,0.0,0.0,0.0
2012-11-01,1,0.0,0.0,0.0
2012-11-01,2,0.0,0.0,0.0
2012-11-01,3,0.0,0.0,0.0
2012-11-01,4,0.0,0.0,0.0
2012-11-01,5,0.0,0.0,0.0
2012-11-01,6,0.0,0.0,0.0
2012-11-01,7,0.002305721777,0.133,0.0010367022850893116
2012-11-01,8,1.183888968,0.659,0.10742969788688923
2012-11-01,9,5.73126378,0.782,0.43827070209937374
2012-11-01,10,11.08200628,0.837,0.7917566674936454
2012-11-01,11,13.66356563,0.857,0.953415088392043
2012-11-01,12,18.86561445,0.795,1.419066087098785
2012-11-01,13,18.39826227,0.78,1.4105256828087447
2012-11-01,14,16.06513238,0.741,1.2964772368839692
2012-11-01,15,11.74219751,0.64,1.0971555454851247
2012-11-01,16,5.529484309,0.349,0.9474537049880036
2012-11-01,17,0.8488981395,0.0,0.0
2012-11-01,18,0.0,0.0,0.0
2012-11-01,19,0.0,0.0,0.0
2012-11-01,20,0.0,0.0,0.0
2012-11-01,21,0.0,0.0,0.0
2012-11-01,22,0.0,0.0,0.0
2012-11-01,23,0.0,0.0,0.0
2012-11-02,0,0.0,0.0,0.0
2012-11-02,1,0.0,0.0,0.0
2012-11-02,2,0.0,0.0,0.0
2012-11-02,3,0.0,0.0,0.0
2012-11-02,4,0.0,0.0,0.0
2012-11-02,5,0.0,0.0,0.0
2012-11-02,6,0.0,0.0,0.0
2012-11-02,7,0.01932342339,0.184,0.006280078061320663
2012-11-02,8,1.858094151,0.362,0.3069431467016434
2012-11-02,9,7.127204981,0.472,0.902975664701217
2012-11-02,10,11.37475886,0.421,1.6156932035401121
2012-11-02,11,12.52379172,0.433,1.7296042166363927
2012-11-02,12,13.13771723,0.336,2.338188004114787
2012-11-02,13,11.61024936,0.137,5.067803599547355
2012-11-02,14,8.387031099,0.474,1.0581048549384877
2012-11-02,15,4.686563849,0.135,2.075962790872798
2012-11-02,16,1.94018326,0.015,7.734821388349031
2012-11-02,17,0.3350394876,0.0,0.0
2012-11-02,18,0.0,0.0,0.0
2012-11-02,19,0.0,0.0,0.0
2012-11-02,20,0.0,0.0,0.0
2012-11-02,21,0.0,0.0,0.0
2012-11-02,22,0.0,0.0,0.0
2012-11-02,23,0.0,0.0,0.0
2012-11-03,0,0.0,0.0,0.0
2012-11-03,1,0.0,0.0,0.0
2012-11-03,2,0.0,0.0,0.0
2012-11-03,3,0.0,0.0,0.0
2012-11-03,4,0.0,0.0,0.0
2012-11-03,5,0.0,0.0,0.0
2012-11-03,6,0.0,0.0,0.0
2012-11-03,7,0.0003455576619,0.0,0.0
2012-11-03,8,0.3351908353,0.0,0.0
2012-11-03,9,2.39943939,0.07,2.049795519296072
2012-11-03,10,6.254993315,0.248,1.508252189439571
2012-11-03,11,11.5374731,0.866,0.796694107073866
2012-11-03,12,15.03052903,0.843,1.0662167170583527
2012-11-03,13,17.84118599,0.81,1.3171568571212364
2012-11-03,14,15.17031695,0.738,1.2292411437943054
2012-11-03,15,9.751655543,0.591,0.9867103116235737
2012-11-03,16,3.872600812,0.251,0.9226304974748933
2012-11-03,17,0.7788825226,0.0,0.0
2012-11-03,18,0.0,0.0,0.0
2012-11-03,19,0.0,0.0,0.0
2012-11-03,20,0.0,0.0,0.0
2012-11-03,21,0.0,0.0,0.0
2012-11-03,22,0.0,0.0,0.0
2012-11-03,23,0.0,0.0,0.0
2012-11-04,0,0.0,0.0,0.0
2012-11-04,1,0.0,0.0,0.0
2012-11-04,1,0.0,0.0,0.0
2012-11-04,2,0.0,0.0,0.0
2012-11-04,3,0.0,0.0,0.0
2012-11-04,4,0.0,0.0,0.0
2012-11-04,5,0.0,0.0,0.0
2012-11-04,6,0.0,0.0,0.0
2012-11-04,7,0.0787281897,0.0,0.0
2012-11-04,8,1.476558805,0.0,0.0
2012-11-04,9,4.067357862,0.0,0.0
2012-11-04,10,7.530817869,0.769,0.5856182466759761
2012-11-04,11,14.21256148,0.792,1.0731142702250491
2012-11-04,12,11.85367385,0.799,0.8871662047285522
2012-11-04,13,12.35788797,0.764,0.967274392825918
2012-11-04,14,8.169601738,0.301,1.623054807193245
2012-11-04,15,1.580631817,0.256,0.3692236827720885
2012-11-04,16,0.1944369362,0.057,0.20398710236497206
2012-11-04,17,0.0,0.0,0.0
2012-11-04,18,0.0,0.0,0.0
2012-11-04,19,0.0,0.0,0.0
2012-11-04,20,0.0,0.0,0.0
2012-11-04,21,0.0,0.0,0.0
2012-11-04,22,0.0,0.0,0.0
2012-11-04,23,0.0,0.0,0.0
2012-11-05,0,0.0,0.0,0.0
2012-11-05,1,0.0,0.0,0.0
2012-11-05,2,0.0,0.0,0.0
2012-11-05,3,0.0,0.0,0.0
2012-11-05,4,0.0,0.0,0.0
2012-11-05,5,0.0,0.0,0.0
2012-11-05,6,3.026597905e-06,0.0,0.0
2012-11-05,7,0.8374832087,0.038,1.317926853514411
2012-11-05,8,2.994015673,0.025,7.161646100762446
2012-11-05,9,8.15517818,0.36,1.354658258168469
2012-11-05,10,13.08552448,0.776,1.0083892527044709
2012-11-05,11,12.81021203,0.797,0.9611624418299074
2012-11-05,12,5.800742254,0.077,4.504967258903453
2012-11-05,13,7.326813918,0.064,6.845954101883689
2012-11-05,14,4.565842538,0.052,5.2506900399047804
2012-11-05,15,1.920449899,0.029,3.9600783561276622
2012-11-05,16,0.1607325051,0.0,0.0
2012-11-05,17,0.0,0.0,0.0
2012-11-05,18,0.0,0.0,0.0
2012-11-05,19,0.0,0.0,0.0
2012-11-05,20,0.0,0.0,0.0
2012-11-05,21,0.0,0.0,0.0
2012-11-05,22,0.0,0.0,0.0
2012-11-05,23,0.0,0.0,0.0
2012-11-06,0,0.0,0.0,0.0
2012-11-06,1,0.0,0.0,0.0
2012-11-06,2,0.0,0.0,0.0
2012-11-06,3,0.0,0.0,0.0
2012-11-06,4,0.0,0.0,0.0
2012-11-06,5,0.0,0.0,0.0
2012-11-06,6,0.0,0.0,0.0
2012-11-06,7,0.00579115367,0.0,0.0
2012-11-06,8,0.2539687965,0.0,0.0
2012-11-06,9,0.4589183068,0.064,0.42879943451936015
2012-11-06,10,1.165772881,0.0,0.0
2012-11-06,11,1.040167316,0.0,0.0
2012-11-06,13,3.226290795,0.068,2.8372224767616716
2012-11-06,14,2.821342083,0.0,0.0
2012-11-06,15,1.56064106,0.0,0.0
2012-11-06,16,0.0003328761222,0.198,0.00010053476073336143
2012-11-06,17,0.0,0.0,0.0
2012-11-06,18,0.0,0.0,0.0
2012-11-06,19,0.0,0.0,0.0
2012-11-06,20,0.0,0.0,0.0
2012-11-06,21,0.0,0.0,0.0
2012-11-06,22,0.0,0.0,0.0
2012-11-06,23,0.0,0.0,0.0
2012-11-07,0,0.0,0.0,0.0
2012-11-07,1,0.0,0.0,0.0
2012-11-07,2,0.0,0.0,0.0
2012-11-07,3,0.0,0.0,0.0
2012-11-07,4,0.0,0.0,0.0
2012-11-07,5,0.0,0.0,0.0
2012-11-07,6,0.0,0.0,0.0
2012-11-07,7,0.4454550312,0.37,0.07199476853082713
2012-11-07,8,4.023104395,0.65,0.3701235686603723
2012-11-07,9,6.993911207,0.775,0.5396562450243297
2012-11-07,12,5.417288843,0.032,10.123502846090595
2012-11-07,14,2.813750499,0.012,14.021779533562565
2012-11-07,15,1.307352587,0.0,0.0
2012-11-07,16,0.03675649659,0.0,0.0
2012-11-07,17,0.0,0.0,0.0
2012-11-07,18,0.0,0.0,0.0
2012-11-07,19,0.0,0.0,0.0
2012-11-07,20,0.0,0.0,0.0
2012-11-07,21,0.0,0.0,0.0
2012-11-07,22,0.0,0.0,0.0
2012-11-07,23,0.0,0.0,0.0
2012-11-08,0,0.0,0.0,0.0
2012-11-08,1,0.0,0.0,0.0
2012-11-08,2,0.0,0.0,0.0
2012-11-08,3,0.0,0.0,0.0
2012-11-08,4,0.0,0.0,0.0
2012-11-08,5,0.0,0.0,0.0
2012-11-08,6,0.001284354641,0.0,0.0
2012-11-08,7,1.488540004,0.38,0.23424790173969834
2012-11-08,8,6.908244549,0.654,0.6316678163930649
2012-11-08,9,13.19021273,0.778,1.0138436799703
2012-11-08,10,17.40070825,0.84,1.2387578932006351
2012-11-08,11,19.06568822,0.866,1.316537973309045
2012-11-08,12,18.68600573,0.863,1.2948053266054662
2012-11-08,13,16.26269713,0.835,1.1646753767692601
2012-11-08,14,11.40915074,0.767,0.889522114475828
2012-11-08,15,5.085216943,0.621,0.4896848642073209
2012-11-08,16,0.5501919944,0.257,0.12802062376641363
2012-11-08,17,0.0,0.0,0.0
2012-11-08,18,0.0,0.0,0.0
2012-11-08,19,0.0,0.0,0.0
2012-11-08,20,0.0,0.0,0.0
2012-11-08,21,0.0,0.0,0.0
2012-11-08,22,0.0,0.0,0.0
2012-11-08,23,0.0,0.0,0.0
2012-11-09,0,0.0,0.0,0.0
2012-11-09,1,0.0,0.0,0.0
2012-11-09,2,0.0,0.0,0.0
2012-11-09,3,0.0,0.0,0.0
2012-11-09,4,0.0,0.0,0.0
2012-11-09,5,0.0,0.0,0.0
2012-11-09,6,0.0,0.0,0.0
2012-11-09,7,0.7414696618,0.0,0.0
2012-11-09,8,5.091299298,0.429,0.7096923624738246
2012-11-09,9,9.895838025,0.544,1.0878085646539972
2012-11-09,10,9.494838002,0.359,1.5815827010711887
2012-11-09,11,11.07578718,0.245,2.7033813492148244
2012-11-09,12,10.61577812,0.444,1.4297748650130173
2012-11-09,13,12.32820707,0.411,1.7937292653552206
2012-11-09,14,6.795183635,0.343,1.184693138336427
2012-11-09,15,2.164518341,0.0,0.0
2012-11-09,16,0.1928856381,0.0,0.0
2012-11-09,17,0.0,0.0,0.0
2012-11-09,18,0.0,0.0,0.0
2012-11-09,19,0.0,0.0,0.0
2012-11-09,20,0.0,0.0,0.0
2012-11-09,21,0.0,0.0,0.0
2012-11-09,22,0.0,0.0,0.0
2012-11-09,23,0.0,0.0,0.0
2012-11-10,0,0.0,0.0,0.0
2012-11-10,1,0.0,0.0,0.0
2012-11-10,2,0.0,0.0,0.0
2012-11-10,3,0.0,0.0,0.0
2012-11-10,4,0.0,0.0,0.0
2012-11-10,5,0.0,0.0,0.0
2012-11-10,6,0.0003999865446,0.0,0.0
2012-11-10,7,0.5082622635,0.0,0.0
2012-11-10,8,0.8602316463,0.0,0.0
2012-11-10,9,7.582929052,0.382,1.1870593280051096
2012-11-10,10,12.96831094,0.755,1.0271532833880672
2012-11-10,11,18.09890612,0.805,1.344482774259027
2012-11-10,13,5.742829385,0.086,3.9932477722884157
2012-11-10,14,4.086079051,0.161,1.5176781574272769
2012-11-10,15,2.533642823,0.2,0.7575550375242937
2012-11-10,16,0.3147887405,0.0,0.0
2012-11-10,17,0.0,0.0,0.0
2012-11-10,18,0.0,0.0,0.0
2012-11-10,19,0.0,0.0,0.0
2012-11-10,20,0.0,0.0,0.0
2012-11-10,21,0.0,0.0,0.0
2012-11-10,22,0.0,0.0,0.0
2012-11-10,23,0.0,0.0,0.0
2012-11-11,0,0.0,0.0,0.0
2012-11-11,1,0.0,0.0,0.0
2012-11-11,2,0.0,0.0,0.0
2012-11-11,3,0.0,0.0,0.0
2012-11-11,4,0.0,0.0,0.0
2012-11-11,5,0.0,0.0,0.0
2012-11-11,6,0.0,0.0,0.0
2012-11-11,7,0.0269872844,0.0,0.0
2012-11-11,8,0.3898581815,0.0,0.0
2012-11-11,9,0.01273515924,0.0,0.0
2012-11-11,10,0.1971118489,0.0,0.0
2012-11-11,11,0.8870430318,0.0,0.0
2012-11-11,12,1.032771253,0.0,0.0
2012-11-11,13,0.7480076465,0.0,0.0
2012-11-11,14,0.160255267,0.0,0.0
2012-11-11,15,0.1228305522,0.0,0.0
2012-11-11,16,0.0,0.0,0.0
2012-11-11,17,0.0,0.0,0.0
2012-11-11,18,0.0,0.0,0.0
2012-11-11,19,0.0,0.0,0.0
2012-11-11,20,0.0,0.0,0.0
2012-11-11,21,0.0,0.0,0.0
2012-11-11,22,0.0,0.0,0.0
2012-11-11,23,0.0,0.0,0.0
2012-11-12,0,0.0,0.0,0.0
2012-11-12,1,0.0,0.0,0.0
2012-11-12,2,0.0,0.0,0.0
2012-11-12,3,0.0,0.0,0.0
2012-11-12,4,0.0,0.0,0.0
2012-11-12,5,0.0,0.0,0.0
2012-11-12,6,6.167110211e-05,0.0,0.0
2012-11-12,7,1.261667177,0.421,0.1792096964953629
2012-11-12,8,6.654238055,0.681,0.5843190119267853
2012-11-12,9,13.15290805,0.769,1.0228082905361966
2012-11-12,10,16.84602151,0.807,1.248310465516727
2012-11-12,11,17.97747084,0.416,2.5842472198902904
2012-11-12,12,17.80749587,0.456,2.3352684126596954
2012-11-12,13,9.277700394,0.464,1.195697052030869
2012-11-12,14,6.09476486,0.234,1.5575424532942843
2012-11-12,15,2.491799073,0.0,0.0
2012-11-12,16,0.1690108288,0.0,0.0
2012-11-12,17,0.0,0.0,0.0
2012-11-12,18,0.0,0.0,0.0
2012-11-12,19,0.0,0.0,0.0
2012-11-12,20,0.0,0.0,0.0
2012-11-12,21,0.0,0.0,0.0
2012-11-12,22,0.0,0.0,0.0
2012-11-12,23,0.0,0.0,0.0
2012-11-13,0,0.0,0.0,0.0
2012-11-13,1,0.0,0.0,0.0
2012-11-13,2,0.0,0.0,0.0
2012-11-13,3,0.0,0.0,0.0
2012-11-13,4,0.0,0.0,0.0
2012-11-13,5,0.0,0.0,0.0
2012-11-13,6,0.0,0.0,0.0
2012-11-13,7,0.958807533,0.432,0.1327230905632797
2012-11-13,8,6.514039337,0.717,0.5432878799119185
2012-11-13,9,12.66707008,0.836,0.9060844791956515
2012-11-13,10,16.94124946,0.887,1.1421433435870332
2012-11-13,11,18.57836406,0.903,1.2303212186020682
2012-11-13,12,18.26845881,0.899,1.2151811216628965
2012-11-13,13,15.93305617,0.863,1.1040457921351654
2012-11-13,14,10.52487602,0.783,0.8038111422519999
2012-11-13,15,4.246690027,0.287,0.8848455292192757
2012-11-13,16,0.4062859128,0.21,0.11569411408922965
2012-11-13,17,0.0,0.0,0.0
2012-11-13,18,0.0,0.0,0.0
2012-11-13,19,0.0,0.0,0.0
2012-11-13,20,0.0,0.0,0.0
2012-11-13,21,0.0,0.0,0.0
2012-11-13,22,0.0,0.0,0.0
2012-11-13,23,0.0,0.0,0.0
2012-11-14,0,0.0,0.0,0.0
2012-11-14,1,0.0,0.0,0.0
2012-11-14,2,0.0,0.0,0.0
2012-11-14,3,0.0,0.0,0.0
2012-11-14,4,0.0,0.0,0.0
2012-11-14,5,0.0,0.0,0.0
2012-11-14,6,0.0,0.0,0.0
2012-11-14,7,0.6281969563,0.216,0.1739165341384141
2012-11-14,8,5.377823052,0.541,0.5944400180283296
2012-11-14,9,11.99339969,0.712,1.007305276481092
2012-11-14,10,16.24761487,0.802,1.2114738471506985
2012-11-14,11,17.93953999,0.84,1.2771173703806535
2012-11-14,12,17.5533449,0.858,1.223408218830554
2012-11-14,13,15.20861793,0.827,1.0997223097062567
2012-11-14,14,10.3874504,0.751,0.8271186651216429
2012-11-14,15,4.27930284,0.579,0.4419704704266614
2012-11-14,16,0.2540619831,0.17,0.08936954722854905
2012-11-14,17,0.0,0.0,0.0
2012-11-14,18,0.0,0.0,0.0
2012-11-14,19,0.0,0.0,0.0
2012-11-14,20,0.0,0.0,0.0
2012-11-14,21,0.0,0.0,0.0
2012-11-14,22,0.0,0.0,0.0
2012-11-14,23,0.0,0.0,0.0
2012-11-15,0,0.0,0.0,0.0
2012-11-15,1,0.0,0.0,0.0
2012-11-15,2,0.0,0.0,0.0
2012-11-15,3,0.0,0.0,0.0
2012-11-15,4,0.0,0.0,0.0
2012-11-15,5,0.0,0.0,0.0
2012-11-15,6,0.0,0.0,0.0
2012-11-15,7,0.5981005715,0.251,0.14249489028487633
2012-11-15,8,4.475517155,0.526,0.5088107488203493
2012-11-15,9,9.759037587,0.375,1.5562326345941095
2012-11-15,10,14.01614986,0.572,1.4653166988490656
2012-11-15,11,15.87056377,0.764,1.2422179236207918
2012-11-15,12,16.27826089,0.63,1.5451343608435548
2012-11-15,13,11.93368595,0.795,0.8976484211852557
2012-11-15,14,9.804413841,0.737,0.7955233691150927
2012-11-15,15,4.12516269,0.59,0.4181074103448363
2012-11-15,16,0.3409322679,0.193,0.10563542740110783
2012-11-15,17,0.0,0.0,0.0
2012-11-15,18,0.0,0.0,0.0
2012-11-15,19,0.0,0.0,0.0
2012-11-15,20,0.0,0.0,0.0
2012-11-15,21,0.0,0.0,0.0
2012-11-15,22,0.0,0.0,0.0
2012-11-15,23,0.0,0.0,0.0
2012-11-16,0,0.0,0.0,0.0
2012-11-16,1,0.0,0.0,0.0
2012-11-16,2,0.0,0.0,0.0
2012-11-16,3,0.0,0.0,0.0
2012-11-16,4,0.0,0.0,0.0
2012-11-16,5,0.0,0.0,0.0
2012-11-16,6,2.05639622e-05,0.0,0.0
2012-11-16,7,0.7193268841,0.376,0.11440295501029
2012-11-16,8,5.771329559,0.678,0.5090318723426961
2012-11-16,9,11.63917097,0.811,0.8582226829885604
2012-11-16,10,15.80659362,0.868,1.088973617184276
2012-11-16,11,17.43937923,0.893,1.1678265869806472
2012-11-16,12,17.05896007,0.879,1.1605463043514126
2012-11-16,13,14.70513573,0.847,1.0382081229769293
2012-11-16,14,9.923978564,0.773,0.767724002779563
2012-11-16,15,4.119826049,0.533,0.4622218437652251
2012-11-16,16,0.3454345776,0.104,0.19862378968915673
2012-11-16,17,0.0,0.0,0.0
2012-11-16,18,0.0,0.0,0.0
2012-11-16,19,0.0,0.0,0.0
2012-11-16,20,0.0,0.0,0.0
2012-11-16,21,0.0,0.0,0.0
2012-11-16,22,0.0,0.0,0.0
2012-11-16,23,0.0,0.0,0.0
2012-11-17,0,0.0,0.0,0.0
2012-11-17,1,0.0,0.0,0.0
2012-11-17,2,0.0,0.0,0.0
2012-11-17,3,0.0,0.0,0.0
2012-11-17,4,0.0,0.0,0.0
2012-11-17,5,0.0,0.0,0.0
2012-11-17,6,0.0,0.0,0.0
2012-11-17,7,0.6640342954,0.279,0.14232628123742452
2012-11-17,8,5.555278585,0.603,0.5509184614625582
2012-11-17,9,10.97858587,0.446,1.472008574414724
2012-11-17,10,14.43799756,0.398,2.1693153403435175
2012-11-17,11,16.58752227,0.614,1.6155185279151976
2012-11-17,12,15.09018854,0.702,1.2854534352653655
2012-11-17,13,11.52738319,0.513,1.3437304550224582
2012-11-17,14,10.32624556,0.701,0.8808931358124322
2012-11-17,15,4.209213536,0.531,0.47402935037680266
2012-11-17,16,0.4299362726,0.107,0.24028081959081934
2012-11-17,17,0.0,0.0,0.0
2012-11-17,18,0.0,0.0,0.0
2012-11-17,19,0.0,0.0,0.0
2012-11-17,20,0.0,0.0,0.0
2012-11-17,21,0.0,0.0,0.0
2012-11-17,22,0.0,0.0,0.0
2012-11-17,23,0.0,0.0,0.0
2012-11-18,0,0.0,0.0,0.0
2012-11-18,1,0.0,0.0,0.0
2012-11-18,2,0.0,0.0,0.0
2012-11-18,3,0.0,0.0,0.0
2012-11-18,4,0.0,0.0,0.0
2012-11-18,5,0.0,0.0,0.0
2012-11-18,6,1.217031105e-05,0.0,0.0
2012-11-18,7,0.7809400872,0.243,0.19218090685093825
2012-11-18,8,5.070022623,0.578,0.5245427081905375
2012-11-18,9,9.096026303,0.528,1.030188222069703
2012-11-18,10,9.949613855,0.069,8.622951248101469
2012-11-18,11,12.03594019,0.229,3.1429924225460426
2012-11-18,12,12.59681978,0.525,1.434829866233831
2012-11-18,13,12.99829023,0.524,1.4833845050378938
2012-11-18,14,8.505617094,0.538,0.9454146928236503
2012-11-18,15,2.246869003,0.0,0.0
2012-11-18,16,0.05091291719,0.0,0.0
2012-11-18,17,0.0,0.0,0.0
2012-11-18,18,0.0,0.0,0.0
2012-11-18,19,0.0,0.0,0.0
2012-11-18,20,0.0,0.0,0.0
2012-11-18,21,0.0,0.0,0.0
2012-11-18,22,0.0,0.0,0.0
2012-11-18,23,0.0,0.0,0.0
2012-11-19,0,0.0,0.0,0.0
2012-11-19,1,0.0,0.0,0.0
2012-11-19,2,0.0,0.0,0.0
2012-11-19,3,0.0,0.0,0.0
2012-11-19,4,0.0,0.0,0.0
2012-11-19,5,0.0,0.0,0.0
2012-11-19,6,0.0,0.0,0.0
2012-11-19,7,0.08890036288,0.067,0.07934645464261887
2012-11-19,8,3.44449258,0.358,0.5753617971972662
2012-11-19,9,8.101980934,0.466,1.039690547481388
2012-11-19,10,7.87668022,0.502,0.9382926026496495
2012-11-19,11,9.926517311,0.49,1.2114336130290058
2012-11-19,12,12.08939062,0.539,1.3412645322769834
2012-11-19,13,5.775708738,0.254,1.359785365796236
2012-11-19,15,1.199655082,0.306,0.23444110895167852
2012-11-19,16,0.0009520083923,0.026,0.002189607259450073
2012-11-19,17,0.0,0.0,0.0
2012-11-19,18,0.0,0.0,0.0
2012-11-19,19,0.0,0.0,0.0
2012-11-19,20,0.0,0.0,0.0
2012-11-19,21,0.0,0.0,0.0
2012-11-19,22,0.0,0.0,0.0
2012-11-19,23,0.0,0.0,0.0
2012-11-20,0,0.0,0.0,0.0
2012-11-20,1,0.0,0.0,0.0
2012-11-20,2,0.0,0.0,0.0
2012-11-20,3,0.0,0.0,0.0
2012-11-20,4,0.0,0.0,0.0
2012-11-20,5,0.0,0.0,0.0
2012-11-20,6,0.0,0.0,0.0
2012-11-20,7,0.1957901226,0.0,0.0
2012-11-20,8,1.390047276,0.031,2.6814312877666273
2012-11-20,9,3.332921908,0.047,4.240587955455607
2012-11-20,10,5.102472354,0.055,5.547748519550415
2012-11-20,11,6.018254601,0.043,8.369526645273218
2012-11-20,12,5.075270799,0.043,7.058128477507328
2012-11-20,13,3.661904291,0.016,13.686292013006428
2012-11-20,14,2.554658388,0.032,4.773991605621169
2012-11-20,15,1.121997356,0.489,0.1372087379670741
2012-11-20,16,0.03612152412,0.094,0.02297931129863892
2012-11-20,17,0.0,0.0,0.0
2012-11-20,18,0.0,0.0,0.0
2012-11-20,19,0.0,0.0,0.0
2012-11-20,20,0.0,0.0,0.0
2012-11-20,21,0.0,0.0,0.0
2012-11-20,22,0.0,0.0,0.0
2012-11-20,23,0.0,0.0,0.0
2012-11-21,0,0.0,0.0,0.0
2012-11-21,1,0.0,0.0,0.0
2012-11-21,2,0.0,0.0,0.0
2012-11-21,3,0.0,0.0,0.0
2012-11-21,4,0.0,0.0,0.0
2012-11-21,5,0.0,0.0,0.0
2012-11-21,6,0.0,0.0,0.0
2012-11-21,7,0.2329358595,0.261,0.053369685003514085
2012-11-21,8,1.935606471,0.046,2.51627457278985
2012-11-21,9,4.211410894,0.172,1.4641917810219487
2012-11-21,10,12.69310969,0.81,0.9370910922483753
2012-11-21,11,16.57526945,0.849,1.1674860559880584
2012-11-21,12,16.50052996,0.835,1.1817081013335864
2012-11-21,13,14.2905522,0.811,1.0537241941100273
2012-11-21,14,9.683380965,0.742,0.7804083515640394
2012-11-21,15,3.87552832,0.581,0.3988903939444856
2012-11-21,16,0.2369084025,0.141,0.10047549326776577
2012-11-21,17,0.0,0.0,0.0
2012-11-21,18,0.0,0.0,0.0
2012-11-21,19,0.0,0.0,0.0
2012-11-21,20,0.0,0.0,0.0
2012-11-21,21,0.0,0.0,0.0
2012-11-21,22,0.0,0.0,0.0
2012-11-21,23,0.0,0.0,0.0
2012-11-22,0,0.0,0.0,0.0
2012-11-22,1,0.0,0.0,0.0
2012-11-22,2,0.0,0.0,0.0
2012-11-22,3,0.0,0.0,0.0
2012-11-22,4,0.0,0.0,0.0
2012-11-22,5,0.0,0.0,0.0
2012-11-22,6,0.0,0.0,0.0
2012-11-22,7,0.6339992131,0.0,0.0
2012-11-22,8,2.916597163,0.219,0.7963997766386713
2012-11-22,9,6.67294194,0.283,1.410034393263134
2012-11-22,10,9.867200456,0.136,4.338642220326611
2012-11-22,11,6.665800497,0.141,2.82704026489982
2012-11-22,12,2.83446384,0.0,0.0
2012-11-22,13,3.66851882,0.057,3.84870559415432
2012-11-22,14,3.07389239,0.2,0.9190887696217671
2012-11-22,15,1.650093351,0.203,0.4860839392959693
2012-11-22,16,0.1547767071,0.0,0.0
2012-11-22,17,0.0,0.0,0.0
2012-11-22,18,0.0,0.0,0.0
2012-11-22,19,0.0,0.0,0.0
2012-11-22,20,0.0,0.0,0.0
2012-11-22,21,0.0,0.0,0.0
2012-11-22,22,0.0,0.0,0.0
2012-11-22,23,0.0,0.0,0.0
2012-11-23,0,0.0,0.0,0.0
2012-11-23,1,0.0,0.0,0.0
2012-11-23,2,0.0,0.0,0.0
2012-11-23,3,0.0,0.0,0.0
2012-11-23,4,0.0,0.0,0.0
2012-11-23,5,0.0,0.0,0.0
2012-11-23,6,0.0,0.0,0.0
2012-11-23,7,0.53705024,0.33,0.09731947793075016
2012-11-23,8,4.88035261,0.678,0.4304476120042106
2012-11-23,9,11.35811456,0.821,0.8272978258522137
2012-11-23,10,15.14658402,0.38,2.383580901873461
2012-11-23,11,16.31382782,0.926,1.0535221793169984
2012-11-23,12,16.792077,0.929,1.08090493187971
2012-11-23,13,14.9565654,0.895,0.9993270298689335
2012-11-23,14,10.03976071,0.817,0.7348523725812286
2012-11-23,15,3.993964443,0.638,0.37435385593059484
2012-11-23,16,0.2428016489,0.0,0.0
2012-11-23,17,0.0,0.0,0.0
2012-11-23,18,0.0,0.0,0.0
2012-11-23,19,0.0,0.0,0.0
2012-11-23,20,0.0,0.0,0.0
2012-11-23,21,0.0,0.0,0.0
2012-11-23,22,0.0,0.0,0.0
2012-11-23,23,0.0,0.0,0.0
2012-11-24,0,0.0,0.0,0.0
2012-11-24,1,0.0,0.0,0.0
2012-11-24,2,0.0,0.0,0.0
2012-11-24,3,0.0,0.0,0.0
2012-11-24,4,0.0,0.0,0.0
2012-11-24,5,0.0,0.0,0.0
2012-11-24,6,0.0,0.0,0.0
2012-11-24,7,0.4294195349,0.316,0.08126312326491064
2012-11-24,8,4.780641221,0.207,1.3810665346451705
2012-11-24,9,9.942060234,0.799,0.744095033876813
2012-11-24,10,6.582860496,0.0,0.0
2012-11-24,11,4.01123729,0.0,0.0
2012-11-24,12,4.584846744,0.041,6.687129935204869
2012-11-24,13,5.039442667,0.144,2.092757041826548
2012-11-24,14,2.755283481,0.127,1.2973625665830493
2012-11-24,15,1.07785322,0.079,0.8158894690129836
2012-11-24,16,0.03802893825,0.0,0.0
2012-11-24,17,0.0,0.0,0.0
2012-11-24,18,0.0,0.0,0.0
2012-11-24,19,0.0,0.0,0.0
2012-11-24,20,0.0,0.0,0.0
2012-11-24,21,0.0,0.0,0.0
2012-11-24,22,0.0,0.0,0.0
2012-11-24,23,0.0,0.0,0.0
2012-11-25,0,0.0,0.0,0.0
2012-11-25,1,0.0,0.0,0.0
2012-11-25,2,0.0,0.0,0.0
2012-11-25,3,0.0,0.0,0.0
2012-11-25,4,0.0,0.0,0.0
2012-11-25,5,0.0,0.0,0.0
2012-11-25,6,0.0,0.0,0.0
2012-11-25,7,0.5191837718,0.0,0.0
2012-11-25,8,4.061458352,0.444,0.54701322892634
2012-11-25,9,7.843731672,0.502,0.9343676776821551
2012-11-25,10,9.089137095,0.552,0.9846511030439331
2012-11-25,11,9.204912239,0.349,1.5772227060550594
2012-11-25,12,8.789575818,0.338,1.5550702456828793
2012-11-25,13,5.527313289,0.346,0.9552934010371615
2012-11-25,14,3.086006525,0.211,0.8746074654646272
2012-11-25,15,1.23748634,0.321,0.23053357048280781
2012-11-25,16,0.05410867282,0.0,0.0
2012-11-25,17,0.0,0.0,0.0
2012-11-25,18,0.0,0.0,0.0
2012-11-25,19,0.0,0.0,0.0
