Date,Hour,Minute,DNI,DNI(KWH)
2016-04-29,23,30,0,0.0
2016-04-30,0,30,0,0.0
2016-04-30,1,30,0,0.0
2016-04-30,2,30,0,0.0
2016-04-30,3,30,0,0.0
2016-04-30,4,30,0,0.0
2016-04-30,5,30,0,0.0
2016-04-30,6,30,0,0.0
2016-04-30,7,30,0,0.0
2016-04-30,8,30,0,0.0
2016-04-30,9,30,11,0.011
2016-04-30,10,30,0,0.0
2016-04-30,11,30,0,0.0
2016-04-30,12,30,7,0.007
2016-04-30,13,30,2,0.002
2016-04-30,14,30,0,0.0
2016-04-30,15,30,0,0.0
2016-04-30,16,30,0,0.0
2016-04-30,17,30,191,0.191
2016-04-30,18,30,29,0.029
2016-04-30,19,30,0,0.0
2016-04-30,20,30,0,0.0
2016-04-30,21,30,0,0.0
2016-04-30,22,30,0,0.0
2016-04-30,23,30,0,0.0
2016-05-01,0,30,0,0.0
2016-05-01,1,30,0,0.0
2016-05-01,2,30,0,0.0
2016-05-01,3,30,0,0.0
2016-05-01,4,30,0,0.0
2016-05-01,5,30,33,0.033
2016-05-01,6,30,0,0.0
2016-05-01,7,30,0,0.0
2016-05-01,8,30,0,0.0
2016-05-01,9,30,5,0.005
2016-05-01,10,30,0,0.0
2016-05-01,11,30,0,0.0
2016-05-01,12,30,0,0.0
2016-05-01,13,30,9,0.009
2016-05-01,14,30,47,0.047
2016-05-01,15,30,0,0.0
2016-05-01,16,30,9,0.009
2016-05-01,17,30,0,0.0
2016-05-01,18,30,0,0.0
2016-05-01,19,30,0,0.0
2016-05-01,20,30,0,0.0
2016-05-01,21,30,0,0.0
2016-05-01,22,30,0,0.0
2016-05-01,23,30,0,0.0
2016-05-02,0,30,0,0.0
2016-05-02,1,30,0,0.0
2016-05-02,2,30,0,0.0
2016-05-02,3,30,0,0.0
2016-05-02,4,30,0,0.0
2016-05-02,5,30,0,0.0
2016-05-02,6,30,0,0.0
2016-05-02,7,30,15,0.015
2016-05-02,8,30,49,0.049
2016-05-02,9,30,53,0.053
2016-05-02,10,30,439,0.439
2016-05-02,11,30,126,0.126
2016-05-02,12,30,31,0.031
2016-05-02,13,30,21,0.021
2016-05-02,14,30,13,0.013
2016-05-02,15,30,0,0.0
2016-05-02,16,30,0,0.0
2016-05-02,17,30,0,0.0
2016-05-02,18,30,0,0.0
2016-05-02,19,30,0,0.0
2016-05-02,20,30,0,0.0
2016-05-02,21,30,0,0.0
2016-05-02,22,30,0,0.0
2016-05-02,23,30,0,0.0
2016-05-03,0,30,0,0.0
2016-05-03,1,30,0,0.0
2016-05-03,2,30,0,0.0
2016-05-03,3,30,0,0.0
2016-05-03,4,30,0,0.0
2016-05-03,5,30,260,0.26
2016-05-03,6,30,605,0.605
2016-05-03,7,30,768,0.768
2016-05-03,8,30,859,0.859
2016-05-03,9,30,900,0.9
2016-05-03,10,30,929,0.929
2016-05-03,11,30,509,0.509
2016-05-03,12,30,502,0.502
2016-05-03,13,30,347,0.347
2016-05-03,14,30,287,0.287
2016-05-03,15,30,326,0.326
2016-05-03,16,30,337,0.337
2016-05-03,17,30,233,0.233
2016-05-03,18,30,80,0.08
2016-05-03,19,30,0,0.0
2016-05-03,20,30,0,0.0
2016-05-03,21,30,0,0.0
2016-05-03,22,30,0,0.0
2016-05-03,23,30,0,0.0
2016-05-04,0,30,0,0.0
2016-05-04,1,30,0,0.0
2016-05-04,2,30,0,0.0
2016-05-04,3,30,0,0.0
2016-05-04,4,30,0,0.0
2016-05-04,5,30,298,0.298
2016-05-04,6,30,645,0.645
2016-05-04,7,30,803,0.803
2016-05-04,8,30,888,0.888
2016-05-04,9,30,937,0.937
2016-05-04,10,30,963,0.963
2016-05-04,11,30,973,0.973
2016-05-04,12,30,963,0.963
2016-05-04,13,30,949,0.949
2016-05-04,14,30,920,0.92
2016-05-04,15,30,870,0.87
2016-05-04,16,30,788,0.788
2016-05-04,17,30,644,0.644
2016-05-04,18,30,337,0.337
2016-05-04,19,30,0,0.0
2016-05-04,20,30,0,0.0
2016-05-04,21,30,0,0.0
2016-05-04,22,30,0,0.0
2016-05-04,23,30,0,0.0
2016-05-05,0,30,0,0.0
2016-05-05,1,30,0,0.0
2016-05-05,2,30,0,0.0
2016-05-05,3,30,0,0.0
2016-05-05,4,30,0,0.0
2016-05-05,5,30,287,0.287
2016-05-05,6,30,615,0.615
2016-05-05,7,30,755,0.755
2016-05-05,8,30,837,0.837
2016-05-05,9,30,894,0.894
2016-05-05,10,30,907,0.907
2016-05-05,11,30,922,0.922
2016-05-05,12,30,906,0.906
2016-05-05,13,30,896,0.896
2016-05-05,14,30,867,0.867
2016-05-05,15,30,816,0.816
2016-05-05,16,30,726,0.726
2016-05-05,17,30,570,0.57
2016-05-05,18,30,262,0.262
2016-05-05,19,30,0,0.0
2016-05-05,20,30,0,0.0
2016-05-05,21,30,0,0.0
2016-05-05,22,30,0,0.0
2016-05-05,23,30,0,0.0
2016-05-06,0,30,0,0.0
2016-05-06,1,30,0,0.0
2016-05-06,2,30,0,0.0
2016-05-06,3,30,0,0.0
2016-05-06,4,30,0,0.0
2016-05-06,5,30,111,0.111
2016-05-06,6,30,395,0.395
2016-05-06,7,30,574,0.574
2016-05-06,8,30,696,0.696
2016-05-06,9,30,783,0.783
2016-05-06,10,30,841,0.841
2016-05-06,11,30,872,0.872
2016-05-06,12,30,873,0.873
2016-05-06,13,30,862,0.862
2016-05-06,14,30,833,0.833
2016-05-06,15,30,783,0.783
2016-05-06,16,30,698,0.698
2016-05-06,17,30,546,0.546
2016-05-06,18,30,245,0.245
2016-05-06,19,30,0,0.0
2016-05-06,20,30,0,0.0
2016-05-06,21,30,0,0.0
2016-05-06,22,30,0,0.0
2016-05-06,23,30,0,0.0
2016-05-07,0,30,0,0.0
2016-05-07,1,30,0,0.0
2016-05-07,2,30,0,0.0
2016-05-07,3,30,0,0.0
2016-05-07,4,30,0,0.0
2016-05-07,5,30,0,0.0
2016-05-07,6,30,8,0.008
2016-05-07,7,30,42,0.042
2016-05-07,8,30,9,0.009
2016-05-07,9,30,40,0.04
2016-05-07,10,30,456,0.456
2016-05-07,11,30,452,0.452
2016-05-07,12,30,446,0.446
2016-05-07,13,30,462,0.462
2016-05-07,14,30,222,0.222
2016-05-07,15,30,34,0.034
2016-05-07,16,30,0,0.0
2016-05-07,17,30,0,0.0
2016-05-07,18,30,88,0.088
2016-05-07,19,30,0,0.0
2016-05-07,20,30,0,0.0
2016-05-07,21,30,0,0.0
2016-05-07,22,30,0,0.0
2016-05-07,23,30,0,0.0
2016-05-08,0,30,0,0.0
2016-05-08,1,30,0,0.0
2016-05-08,2,30,0,0.0
2016-05-08,3,30,0,0.0
2016-05-08,4,30,0,0.0
2016-05-08,5,30,0,0.0
2016-05-08,6,30,39,0.039
2016-05-08,7,30,0,0.0
2016-05-08,8,30,235,0.235
2016-05-08,9,30,353,0.353
2016-05-08,10,30,820,0.82
2016-05-08,11,30,838,0.838
2016-05-08,12,30,824,0.824
2016-05-08,13,30,439,0.439
2016-05-08,14,30,449,0.449
2016-05-08,15,30,353,0.353
2016-05-08,16,30,289,0.289
2016-05-08,17,30,188,0.188
2016-05-08,18,30,53,0.053
2016-05-08,19,30,0,0.0
2016-05-08,20,30,0,0.0
2016-05-08,21,30,0,0.0
2016-05-08,22,30,0,0.0
2016-05-08,23,30,0,0.0
2016-05-09,0,30,0,0.0
2016-05-09,1,30,0,0.0
2016-05-09,2,30,0,0.0
2016-05-09,3,30,0,0.0
2016-05-09,4,30,0,0.0
2016-05-09,5,30,0,0.0
2016-05-09,6,30,0,0.0
2016-05-09,7,30,0,0.0
2016-05-09,8,30,40,0.04
2016-05-09,9,30,9,0.009
2016-05-09,10,30,3,0.003
2016-05-09,11,30,22,0.022
2016-05-09,12,30,81,0.081
2016-05-09,13,30,0,0.0
2016-05-09,14,30,0,0.0
2016-05-09,15,30,0,0.0
2016-05-09,16,30,0,0.0
2016-05-09,17,30,0,0.0
2016-05-09,18,30,0,0.0
2016-05-09,19,30,0,0.0
2016-05-09,20,30,0,0.0
2016-05-09,21,30,0,0.0
2016-05-09,22,30,0,0.0
2016-05-09,23,30,0,0.0
2016-05-10,0,30,0,0.0
2016-05-10,1,30,0,0.0
2016-05-10,2,30,0,0.0
2016-05-10,3,30,0,0.0
2016-05-10,4,30,0,0.0
2016-05-10,5,30,0,0.0
2016-05-10,6,30,0,0.0
2016-05-10,7,30,13,0.013
2016-05-10,8,30,15,0.015
2016-05-10,9,30,0,0.0
2016-05-10,10,30,23,0.023
2016-05-10,11,30,25,0.025
2016-05-10,12,30,194,0.194
2016-05-10,13,30,249,0.249
2016-05-10,14,30,383,0.383
2016-05-10,15,30,771,0.771
2016-05-10,16,30,687,0.687
2016-05-10,17,30,536,0.536
2016-05-10,18,30,250,0.25
2016-05-10,19,30,0,0.0
2016-05-10,20,30,0,0.0
2016-05-10,21,30,0,0.0
2016-05-10,22,30,0,0.0
2016-05-10,23,30,0,0.0
2016-05-11,0,30,0,0.0
2016-05-11,1,30,0,0.0
2016-05-11,2,30,0,0.0
2016-05-11,3,30,0,0.0
2016-05-11,4,30,0,0.0
2016-05-11,5,30,0,0.0
2016-05-11,6,30,0,0.0
2016-05-11,7,30,0,0.0
2016-05-11,8,30,3,0.003
2016-05-11,9,30,0,0.0
2016-05-11,10,30,36,0.036
2016-05-11,11,30,21,0.021
2016-05-11,12,30,403,0.403
2016-05-11,13,30,727,0.727
2016-05-11,14,30,383,0.383
2016-05-11,15,30,27,0.027
2016-05-11,16,30,0,0.0
2016-05-11,17,30,0,0.0
2016-05-11,18,30,0,0.0
2016-05-11,19,30,0,0.0
2016-05-11,20,30,0,0.0
2016-05-11,21,30,0,0.0
2016-05-11,22,30,0,0.0
2016-05-11,23,30,0,0.0
2016-05-12,0,30,0,0.0
2016-05-12,1,30,0,0.0
2016-05-12,2,30,0,0.0
2016-05-12,3,30,0,0.0
2016-05-12,4,30,0,0.0
2016-05-12,5,30,98,0.098
2016-05-12,6,30,237,0.237
2016-05-12,7,30,141,0.141
2016-05-12,8,30,825,0.825
2016-05-12,9,30,886,0.886
2016-05-12,10,30,915,0.915
2016-05-12,11,30,929,0.929
2016-05-12,12,30,28,0.028
2016-05-12,13,30,43,0.043
2016-05-12,14,30,32,0.032
2016-05-12,15,30,0,0.0
2016-05-12,16,30,203,0.203
2016-05-12,17,30,579,0.579
2016-05-12,18,30,328,0.328
2016-05-12,19,30,0,0.0
2016-05-12,20,30,0,0.0
2016-05-12,21,30,0,0.0
2016-05-12,22,30,0,0.0
2016-05-12,23,30,0,0.0
2016-05-13,0,30,0,0.0
2016-05-13,1,30,0,0.0
2016-05-13,2,30,0,0.0
2016-05-13,3,30,0,0.0
2016-05-13,4,30,0,0.0
2016-05-13,5,30,306,0.306
2016-05-13,6,30,599,0.599
2016-05-13,7,30,740,0.74
2016-05-13,8,30,808,0.808
2016-05-13,9,30,836,0.836
2016-05-13,10,30,848,0.848
2016-05-13,11,30,182,0.182
2016-05-13,12,30,254,0.254
2016-05-13,13,30,0,0.0
2016-05-13,14,30,0,0.0
2016-05-13,15,30,69,0.069
2016-05-13,16,30,0,0.0
2016-05-13,17,30,0,0.0
2016-05-13,18,30,198,0.198
2016-05-13,19,30,0,0.0
2016-05-13,20,30,0,0.0
2016-05-13,21,30,0,0.0
2016-05-13,22,30,0,0.0
2016-05-13,23,30,0,0.0
2016-05-14,0,30,0,0.0
2016-05-14,1,30,0,0.0
2016-05-14,2,30,0,0.0
2016-05-14,3,30,0,0.0
2016-05-14,4,30,0,0.0
2016-05-14,5,30,386,0.386
2016-05-14,6,30,676,0.676
2016-05-14,7,30,35,0.035
2016-05-14,8,30,132,0.132
2016-05-14,9,30,496,0.496
2016-05-14,10,30,963,0.963
2016-05-14,11,30,974,0.974
2016-05-14,12,30,952,0.952
2016-05-14,13,30,935,0.935
2016-05-14,14,30,906,0.906
2016-05-14,15,30,864,0.864
2016-05-14,16,30,793,0.793
2016-05-14,17,30,665,0.665
2016-05-14,18,30,384,0.384
2016-05-14,19,30,0,0.0
2016-05-14,20,30,0,0.0
2016-05-14,21,30,0,0.0
2016-05-14,22,30,0,0.0
2016-05-14,23,30,0,0.0
2016-05-15,0,30,0,0.0
2016-05-15,1,30,0,0.0
2016-05-15,2,30,0,0.0
2016-05-15,3,30,0,0.0
2016-05-15,4,30,0,0.0
2016-05-15,5,30,342,0.342
2016-05-15,6,30,646,0.646
2016-05-15,7,30,796,0.796
2016-05-15,8,30,873,0.873
2016-05-15,9,30,909,0.909
2016-05-15,10,30,929,0.929
2016-05-15,11,30,938,0.938
2016-05-15,12,30,933,0.933
2016-05-15,13,30,918,0.918
2016-05-15,14,30,885,0.885
2016-05-15,15,30,823,0.823
2016-05-15,16,30,667,0.667
2016-05-15,17,30,316,0.316
2016-05-15,18,30,169,0.169
2016-05-15,19,30,0,0.0
2016-05-15,20,30,0,0.0
2016-05-15,21,30,0,0.0
2016-05-15,22,30,0,0.0
2016-05-15,23,30,0,0.0
2016-05-16,0,30,0,0.0
2016-05-16,1,30,0,0.0
2016-05-16,2,30,0,0.0
2016-05-16,3,30,0,0.0
2016-05-16,4,30,0,0.0
2016-05-16,5,30,248,0.248
2016-05-16,6,30,619,0.619
2016-05-16,7,30,472,0.472
2016-05-16,8,30,401,0.401
2016-05-16,9,30,825,0.825
2016-05-16,10,30,326,0.326
2016-05-16,11,30,447,0.447
2016-05-16,12,30,306,0.306
2016-05-16,13,30,105,0.105
2016-05-16,14,30,56,0.056
2016-05-16,15,30,51,0.051
2016-05-16,16,30,9,0.009
2016-05-16,17,30,0,0.0
2016-05-16,18,30,0,0.0
2016-05-16,19,30,0,0.0
2016-05-16,20,30,0,0.0
2016-05-16,21,30,0,0.0
2016-05-16,22,30,0,0.0
2016-05-16,23,30,0,0.0
2016-05-17,0,30,0,0.0
2016-05-17,1,30,0,0.0
2016-05-17,2,30,0,0.0
2016-05-17,3,30,0,0.0
2016-05-17,4,30,0,0.0
2016-05-17,5,30,226,0.226
2016-05-17,6,30,486,0.486
2016-05-17,7,30,289,0.289
2016-05-17,8,30,495,0.495
2016-05-17,9,30,348,0.348
2016-05-17,10,30,63,0.063
2016-05-17,11,30,67,0.067
2016-05-17,12,30,21,0.021
2016-05-17,13,30,330,0.33
2016-05-17,14,30,341,0.341
2016-05-17,15,30,18,0.018
2016-05-17,16,30,231,0.231
2016-05-17,17,30,286,0.286
2016-05-17,18,30,300,0.3
2016-05-17,19,30,0,0.0
2016-05-17,20,30,0,0.0
2016-05-17,21,30,0,0.0
2016-05-17,22,30,0,0.0
2016-05-17,23,30,0,0.0
2016-05-18,0,30,0,0.0
2016-05-18,1,30,0,0.0
2016-05-18,2,30,0,0.0
2016-05-18,3,30,0,0.0
2016-05-18,4,30,0,0.0
2016-05-18,5,30,387,0.387
2016-05-18,6,30,673,0.673
2016-05-18,7,30,811,0.811
2016-05-18,8,30,888,0.888
2016-05-18,9,30,932,0.932
2016-05-18,10,30,956,0.956
2016-05-18,11,30,966,0.966
2016-05-18,12,30,963,0.963
2016-05-18,13,30,949,0.949
2016-05-18,14,30,922,0.922
2016-05-18,15,30,877,0.877
2016-05-18,16,30,804,0.804
2016-05-18,17,30,678,0.678
2016-05-18,18,30,424,0.424
2016-05-18,19,30,0,0.0
2016-05-18,20,30,0,0.0
2016-05-18,21,30,0,0.0
2016-05-18,22,30,0,0.0
2016-05-18,23,30,0,0.0
2016-05-19,0,30,0,0.0
2016-05-19,1,30,0,0.0
2016-05-19,2,30,0,0.0
2016-05-19,3,30,0,0.0
2016-05-19,4,30,0,0.0
2016-05-19,5,30,252,0.252
2016-05-19,6,30,524,0.524
2016-05-19,7,30,677,0.677
2016-05-19,8,30,768,0.768
2016-05-19,9,30,869,0.869
2016-05-19,10,30,888,0.888
2016-05-19,11,30,897,0.897
2016-05-19,12,30,873,0.873
2016-05-19,13,30,869,0.869
2016-05-19,14,30,845,0.845
2016-05-19,15,30,801,0.801
2016-05-19,16,30,713,0.713
2016-05-19,17,30,558,0.558
2016-05-19,18,30,280,0.28
2016-05-19,19,30,0,0.0
2016-05-19,20,30,0,0.0
2016-05-19,21,30,0,0.0
2016-05-19,22,30,0,0.0
2016-05-19,23,30,0,0.0
2016-05-20,0,30,0,0.0
2016-05-20,1,30,0,0.0
2016-05-20,2,30,0,0.0
2016-05-20,3,30,0,0.0
2016-05-20,4,30,0,0.0
2016-05-20,5,30,0,0.0
2016-05-20,6,30,26,0.026
2016-05-20,7,30,20,0.02
2016-05-20,8,30,61,0.061
2016-05-20,9,30,48,0.048
2016-05-20,10,30,72,0.072
2016-05-20,11,30,49,0.049
2016-05-20,12,30,44,0.044
2016-05-20,13,30,122,0.122
2016-05-20,14,30,151,0.151
2016-05-20,15,30,50,0.05
2016-05-20,16,30,0,0.0
2016-05-20,17,30,0,0.0
2016-05-20,18,30,0,0.0
2016-05-20,19,30,0,0.0
2016-05-20,20,30,0,0.0
2016-05-20,21,30,0,0.0
2016-05-20,22,30,0,0.0
2016-05-20,23,30,0,0.0
2016-05-21,0,30,0,0.0
2016-05-21,1,30,0,0.0
2016-05-21,2,30,0,0.0
2016-05-21,3,30,0,0.0
2016-05-21,4,30,0,0.0
2016-05-21,5,30,278,0.278
2016-05-21,6,30,555,0.555
2016-05-21,7,30,707,0.707
2016-05-21,8,30,794,0.794
2016-05-21,9,30,811,0.811
2016-05-21,10,30,841,0.841
2016-05-21,11,30,855,0.855
2016-05-21,12,30,840,0.84
2016-05-21,13,30,826,0.826
2016-05-21,14,30,794,0.794
2016-05-21,15,30,705,0.705
2016-05-21,16,30,607,0.607
2016-05-21,17,30,452,0.452
2016-05-21,18,30,208,0.208
2016-05-21,19,30,0,0.0
2016-05-21,20,30,0,0.0
2016-05-21,21,30,0,0.0
2016-05-21,22,30,0,0.0
2016-05-21,23,30,0,0.0
2016-05-22,0,30,0,0.0
2016-05-22,1,30,0,0.0
2016-05-22,2,30,0,0.0
2016-05-22,3,30,0,0.0
2016-05-22,4,30,0,0.0
2016-05-22,5,30,328,0.328
2016-05-22,6,30,597,0.597
2016-05-22,7,30,736,0.736
2016-05-22,8,30,816,0.816
2016-05-22,9,30,863,0.863
2016-05-22,10,30,889,0.889
2016-05-22,11,30,900,0.9
2016-05-22,12,30,899,0.899
2016-05-22,13,30,889,0.889
2016-05-22,14,30,863,0.863
2016-05-22,15,30,818,0.818
2016-05-22,16,30,743,0.743
2016-05-22,17,30,617,0.617
2016-05-22,18,30,375,0.375
2016-05-22,19,30,0,0.0
2016-05-22,20,30,0,0.0
2016-05-22,21,30,0,0.0
2016-05-22,22,30,0,0.0
2016-05-22,23,30,0,0.0
2016-05-23,0,30,0,0.0
2016-05-23,1,30,0,0.0
2016-05-23,2,30,0,0.0
2016-05-23,3,30,0,0.0
2016-05-23,4,30,0,0.0
2016-05-23,5,30,268,0.268
2016-05-23,6,30,505,0.505
2016-05-23,7,30,519,0.519
2016-05-23,8,30,558,0.558
2016-05-23,9,30,590,0.59
2016-05-23,10,30,486,0.486
2016-05-23,11,30,563,0.563
2016-05-23,12,30,860,0.86
2016-05-23,13,30,849,0.849
2016-05-23,14,30,438,0.438
2016-05-23,15,30,596,0.596
2016-05-23,16,30,378,0.378
2016-05-23,17,30,314,0.314
2016-05-23,18,30,179,0.179
2016-05-23,19,30,0,0.0
2016-05-23,20,30,0,0.0
2016-05-23,21,30,0,0.0
2016-05-23,22,30,0,0.0
2016-05-23,23,30,0,0.0
2016-05-24,0,30,0,0.0
2016-05-24,1,30,0,0.0
2016-05-24,2,30,0,0.0
2016-05-24,3,30,0,0.0
2016-05-24,4,30,0,0.0
2016-05-24,5,30,0,0.0
2016-05-24,6,30,29,0.029
2016-05-24,7,30,271,0.271
2016-05-24,8,30,211,0.211
2016-05-24,9,30,277,0.277
2016-05-24,10,30,448,0.448
2016-05-24,11,30,466,0.466
2016-05-24,12,30,85,0.085
2016-05-24,13,30,258,0.258
2016-05-24,14,30,518,0.518
2016-05-24,15,30,29,0.029
2016-05-24,16,30,580,0.58
2016-05-24,17,30,543,0.543
2016-05-24,18,30,315,0.315
2016-05-24,19,30,0,0.0
2016-05-24,20,30,0,0.0
2016-05-24,21,30,0,0.0
2016-05-24,22,30,0,0.0
2016-05-24,23,30,0,0.0
2016-05-25,0,30,0,0.0
2016-05-25,1,30,0,0.0
2016-05-25,2,30,0,0.0
2016-05-25,3,30,0,0.0
2016-05-25,4,30,0,0.0
2016-05-25,5,30,0,0.0
2016-05-25,6,30,2,0.002
2016-05-25,7,30,198,0.198
2016-05-25,8,30,326,0.326
2016-05-25,9,30,295,0.295
2016-05-25,10,30,172,0.172
2016-05-25,11,30,375,0.375
2016-05-25,12,30,238,0.238
2016-05-25,13,30,50,0.05
2016-05-25,14,30,67,0.067
2016-05-25,15,30,331,0.331
2016-05-25,16,30,668,0.668
2016-05-25,17,30,534,0.534
2016-05-25,18,30,304,0.304
2016-05-25,19,30,0,0.0
2016-05-25,20,30,0,0.0
2016-05-25,21,30,0,0.0
2016-05-25,22,30,0,0.0
2016-05-25,23,30,0,0.0
2016-05-26,0,30,0,0.0
2016-05-26,1,30,0,0.0
2016-05-26,2,30,0,0.0
2016-05-26,3,30,0,0.0
2016-05-26,4,30,0,0.0
2016-05-26,5,30,119,0.119
2016-05-26,6,30,271,0.271
2016-05-26,7,30,365,0.365
2016-05-26,8,30,359,0.359
2016-05-26,9,30,827,0.827
2016-05-26,10,30,854,0.854
2016-05-26,11,30,316,0.316
2016-05-26,12,30,177,0.177
2016-05-26,13,30,276,0.276
2016-05-26,14,30,506,0.506
2016-05-26,15,30,789,0.789
2016-05-26,16,30,103,0.103
2016-05-26,17,30,113,0.113
2016-05-26,18,30,48,0.048
2016-05-26,19,30,0,0.0
2016-05-26,20,30,0,0.0
2016-05-26,21,30,0,0.0
2016-05-26,22,30,0,0.0
2016-05-26,23,30,0,0.0
2016-05-27,0,30,0,0.0
2016-05-27,1,30,0,0.0
2016-05-27,2,30,0,0.0
2016-05-27,3,30,0,0.0
2016-05-27,4,30,0,0.0
2016-05-27,5,30,0,0.0
2016-05-27,6,30,0,0.0
2016-05-27,7,30,0,0.0
2016-05-27,8,30,220,0.22
2016-05-27,9,30,170,0.17
2016-05-27,10,30,27,0.027
2016-05-27,11,30,444,0.444
2016-05-27,12,30,218,0.218
2016-05-27,13,30,370,0.37
2016-05-27,14,30,522,0.522
2016-05-27,15,30,284,0.284
2016-05-27,16,30,669,0.669
2016-05-27,17,30,547,0.547
2016-05-27,18,30,332,0.332
2016-05-27,19,30,0,0.0
2016-05-27,20,30,0,0.0
2016-05-27,21,30,0,0.0
2016-05-27,22,30,0,0.0
2016-05-27,23,30,0,0.0
2016-05-28,0,30,0,0.0
2016-05-28,1,30,0,0.0
2016-05-28,2,30,0,0.0
2016-05-28,3,30,0,0.0
2016-05-28,4,30,0,0.0
2016-05-28,5,30,366,0.366
2016-05-28,6,30,293,0.293
2016-05-28,7,30,7,0.007
2016-05-28,8,30,807,0.807
2016-05-28,9,30,807,0.807
2016-05-28,10,30,833,0.833
2016-05-28,11,30,251,0.251
2016-05-28,12,30,34,0.034
2016-05-28,13,30,820,0.82
2016-05-28,14,30,143,0.143
2016-05-28,15,30,723,0.723
2016-05-28,16,30,678,0.678
2016-05-28,17,30,291,0.291
2016-05-28,18,30,357,0.357
2016-05-28,19,30,0,0.0
2016-05-28,20,30,0,0.0
2016-05-28,21,30,0,0.0
2016-05-28,22,30,0,0.0
2016-05-28,23,30,0,0.0
2016-05-29,0,30,0,0.0
2016-05-29,1,30,0,0.0
2016-05-29,2,30,0,0.0
2016-05-29,3,30,0,0.0
2016-05-29,4,30,0,0.0
2016-05-29,5,30,339,0.339
2016-05-29,6,30,588,0.588
2016-05-29,7,30,185,0.185
2016-05-29,8,30,798,0.798
2016-05-29,9,30,847,0.847
2016-05-29,10,30,875,0.875
2016-05-29,11,30,887,0.887
2016-05-29,12,30,883,0.883
2016-05-29,13,30,871,0.871
2016-05-29,14,30,845,0.845
2016-05-29,15,30,802,0.802
2016-05-29,16,30,732,0.732
2016-05-29,17,30,616,0.616
2016-05-29,18,30,397,0.397
2016-05-29,19,30,0,0.0
2016-05-29,20,30,0,0.0
2016-05-29,21,30,0,0.0
2016-05-29,22,30,0,0.0
2016-05-29,23,30,0,0.0
2016-05-30,0,30,0,0.0
2016-05-30,1,30,0,0.0
2016-05-30,2,30,0,0.0
2016-05-30,3,30,0,0.0
2016-05-30,4,30,0,0.0
2016-05-30,5,30,176,0.176
2016-05-30,6,30,304,0.304
2016-05-30,7,30,0,0.0
2016-05-30,8,30,81,0.081
2016-05-30,9,30,213,0.213
2016-05-30,10,30,845,0.845
2016-05-30,11,30,860,0.86
2016-05-30,12,30,868,0.868
2016-05-30,13,30,854,0.854
2016-05-30,14,30,825,0.825
2016-05-30,15,30,777,0.777
2016-05-30,16,30,691,0.691
2016-05-30,17,30,521,0.521
2016-05-30,18,30,299,0.299
2016-05-30,19,30,0,0.0
2016-05-30,20,30,0,0.0
2016-05-30,21,30,0,0.0
2016-05-30,22,30,0,0.0
2016-05-30,23,30,0,0.0
2016-05-31,0,30,0,0.0
2016-05-31,1,30,0,0.0
2016-05-31,2,30,0,0.0
2016-05-31,3,30,0,0.0
2016-05-31,4,30,0,0.0
2016-05-31,5,30,180,0.18
2016-05-31,6,30,401,0.401
2016-05-31,7,30,49,0.049
2016-05-31,8,30,669,0.669
2016-05-31,9,30,735,0.735
2016-05-31,10,30,495,0.495
2016-05-31,11,30,461,0.461
2016-05-31,12,30,30,0.03
2016-05-31,13,30,25,0.025
2016-05-31,14,30,229,0.229
2016-05-31,15,30,309,0.309
2016-05-31,16,30,219,0.219
2016-05-31,17,30,103,0.103
2016-05-31,18,30,44,0.044
2016-05-31,19,30,0,0.0
2016-05-31,20,30,0,0.0
2016-05-31,21,30,0,0.0
2016-05-31,22,30,0,0.0
2016-05-31,23,30,0,0.0
2016-06-01,0,30,0,0.0
2016-06-01,1,30,0,0.0
2016-06-01,2,30,0,0.0
2016-06-01,3,30,0,0.0
2016-06-01,4,30,0,0.0
2016-06-01,5,30,338,0.338
2016-06-01,6,30,139,0.139
2016-06-01,7,30,140,0.14
2016-06-01,8,30,807,0.807
2016-06-01,9,30,463,0.463
2016-06-01,10,30,887,0.887
2016-06-01,11,30,906,0.906
2016-06-01,12,30,922,0.922
2016-06-01,13,30,919,0.919
2016-06-01,14,30,901,0.901
2016-06-01,15,30,867,0.867
2016-06-01,16,30,806,0.806
2016-06-01,17,30,697,0.697
2016-06-01,18,30,485,0.485
2016-06-01,19,30,0,0.0
2016-06-01,20,30,0,0.0
2016-06-01,21,30,0,0.0
2016-06-01,22,30,0,0.0
2016-06-01,23,30,0,0.0
2016-06-02,0,30,0,0.0
2016-06-02,1,30,0,0.0
2016-06-02,2,30,0,0.0
2016-06-02,3,30,0,0.0
2016-06-02,4,30,0,0.0
2016-06-02,5,30,405,0.405
2016-06-02,6,30,645,0.645
2016-06-02,7,30,769,0.769
2016-06-02,8,30,842,0.842
2016-06-02,9,30,885,0.885
2016-06-02,10,30,909,0.909
2016-06-02,11,30,920,0.92
2016-06-02,12,30,919,0.919
2016-06-02,13,30,905,0.905
2016-06-02,14,30,875,0.875
2016-06-02,15,30,833,0.833
2016-06-02,16,30,760,0.76
2016-06-02,17,30,636,0.636
2016-06-02,18,30,408,0.408
2016-06-02,19,30,0,0.0
2016-06-02,20,30,0,0.0
2016-06-02,21,30,0,0.0
2016-06-02,22,30,0,0.0
2016-06-02,23,30,0,0.0
2016-06-03,0,30,0,0.0
2016-06-03,1,30,0,0.0
2016-06-03,2,30,0,0.0
2016-06-03,3,30,0,0.0
2016-06-03,4,30,0,0.0
